seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_66348	3908	No terminal repeats	NA	6	11	0.9690	NA	2	2.9536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_188787	8751	No terminal repeats	NA	10	11	0.9688	NA	0	4.5865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152896	4103	No terminal repeats	NA	7	11	0.9682	NA	2	6.8702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_52149	5032	No terminal repeats	NA	6	11	0.9680	NA	0	3.1507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_54850	3917	No terminal repeats	NA	5	11	0.9676	NA	0	5.6611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_112214	8305	No terminal repeats	NA	12	11	0.9674	NA	2	4.7102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_184291	6713	No terminal repeats	NA	10	11	0.9673	NA	3	6.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_129933	4413	No terminal repeats	NA	6	11	0.9669	NA	0	4.2655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_92904	8224	No terminal repeats	NA	12	11	0.9669	NA	0	3.2096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_87215	4805	No terminal repeats	NA	7	11	0.9665	NA	1	2.9674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_182551	3802	No terminal repeats	NA	8	11	0.9661	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_211289	6152	No terminal repeats	NA	11	11	0.9661	NA	1	5.4960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_59552	3942	No terminal repeats	NA	7	11	0.9649	NA	1	8.5210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_60108	3110	No terminal repeats	NA	5	11	0.9645	NA	0	2.7291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_66103	3721	No terminal repeats	NA	7	11	0.9644	NA	1	3.1539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_100741	53700	No terminal repeats	NA	94	11	0.9644	NA	0	11.5925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152601	8111	No terminal repeats	NA	8	11	0.9642	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_134237	5683	No terminal repeats	NA	5	11	0.9633	NA	0	4.9086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_169708	7782	DTR	NA	9	11	0.9629	NA	2	2.6505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_110140	3916	No terminal repeats	NA	5	11	0.9628	NA	0	4.9176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_173504	5097	No terminal repeats	NA	7	11	0.9628	NA	2	6.8704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_96467	5277	No terminal repeats	NA	11	11	0.9621	NA	0	8.1925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_117443	4321	No terminal repeats	NA	7	11	0.9609	NA	1	3.5900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_144061	5270	No terminal repeats	NA	13	11	0.9603	NA	2	3.2376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_78744	6101	No terminal repeats	NA	7	11	0.9592	NA	2	4.5750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_126248	4633	No terminal repeats	NA	11	11	0.9559	NA	0	3.8447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230265	6148	No terminal repeats	NA	13	11	0.9557	NA	1	3.0048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_228537	4102	No terminal repeats	NA	6	11	0.9555	NA	0	1.7183	Unclassified
k141_173200	4437	No terminal repeats	NA	9	11	0.9554	NA	1	11.6522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_226700	4039	No terminal repeats	NA	9	11	0.9549	NA	1	4.1014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_81945	4991	No terminal repeats	NA	10	11	0.9549	NA	0	2.8528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_110682	4253	No terminal repeats	NA	9	11	0.9546	NA	0	2.8691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_94213	3993	No terminal repeats	NA	13	11	0.9546	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_84522	5310	No terminal repeats	NA	6	11	0.9545	NA	0	8.6642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_234750	6506	No terminal repeats	NA	6	11	0.9537	NA	1	8.1580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_168634	4466	No terminal repeats	NA	8	11	0.9536	NA	1	1.5260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_184649	4640	No terminal repeats	NA	7	11	0.9532	NA	0	2.8499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_217519	7002	No terminal repeats	NA	14	11	0.9529	NA	0	5.5088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_57268	6019	No terminal repeats	NA	8	11	0.9527	NA	1	10.2538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_233182	9813	No terminal repeats	NA	13	11	0.9524	NA	0	5.5238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_123140	6910	No terminal repeats	NA	10	11	0.9523	NA	3	4.6211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_4644	4705	No terminal repeats	NA	9	11	0.9511	NA	1	1.7183	Unclassified
k141_73239	6326	No terminal repeats	NA	9	11	0.9502	NA	1	4.3619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_144714	3873	No terminal repeats	NA	8	11	0.9499	NA	0	2.5947	Unclassified
k141_28156	7568	No terminal repeats	NA	7	11	0.9496	NA	1	4.4958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_98464	7422	No terminal repeats	NA	7	11	0.9493	NA	3	5.4489	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_182421	5415	No terminal repeats	NA	8	11	0.9482	NA	0	3.4337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152385	9941	No terminal repeats	NA	11	11	0.9475	NA	2	8.0465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_822	4413	No terminal repeats	NA	12	11	0.9471	NA	1	5.0424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12444	6178	No terminal repeats	NA	9	11	0.9466	NA	3	9.6373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_58941	8314	No terminal repeats	NA	12	11	0.9454	NA	2	4.2225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_226530	3873	No terminal repeats	NA	5	11	0.9447	NA	1	2.7829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_59871	5375	No terminal repeats	NA	15	11	0.9446	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_111213	6674	No terminal repeats	NA	7	11	0.9443	NA	4	12.0122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_70280	3946	No terminal repeats	NA	9	11	0.9432	NA	0	9.1047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152165	4164	No terminal repeats	NA	8	11	0.9414	NA	0	1.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46956	3501	No terminal repeats	NA	10	11	0.9392	NA	0	2.3617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_132690	4085	No terminal repeats	NA	11	11	0.9390	NA	0	1.7183	Unclassified
k141_51929	4395	No terminal repeats	NA	7	11	0.9388	NA	0	1.2660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_7764	8281	No terminal repeats	NA	11	11	0.9378	NA	2	5.6738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_20559	6435	No terminal repeats	NA	12	11	0.9372	NA	0	6.6902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_150252	6976	No terminal repeats	NA	9	11	0.9371	NA	0	1.4243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_210852	4118	No terminal repeats	NA	5	11	0.9354	NA	0	5.5095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_45762	5012	No terminal repeats	NA	9	11	0.9351	NA	0	1.5135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_83721	4359	No terminal repeats	NA	13	11	0.9347	NA	0	3.7602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_41589	4365	No terminal repeats	NA	9	11	0.9347	NA	1	13.2819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_140330	3647	No terminal repeats	NA	7	11	0.9333	NA	0	4.0079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_34035	4469	No terminal repeats	NA	9	11	0.9330	NA	0	1.3409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_133883	5131	No terminal repeats	NA	6	11	0.9329	NA	2	6.1990	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_88261	4743	No terminal repeats	NA	9	11	0.9324	NA	0	5.1449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_140364	9668	No terminal repeats	NA	18	11	0.9323	NA	0	4.3893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_67434	3923	No terminal repeats	NA	8	11	0.9323	NA	0	3.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_85809	3889	No terminal repeats	NA	9	11	0.9319	NA	0	3.5419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_221656	3617	No terminal repeats	NA	8	11	0.9316	NA	0	1.6359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_103856	4192	No terminal repeats	NA	7	11	0.9315	NA	1	1.7183	Unclassified
k141_5593	8538	No terminal repeats	NA	9	11	0.9309	NA	0	1.3074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_216236	5066	No terminal repeats	NA	11	11	0.9301	NA	0	3.7801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_154638	4103	No terminal repeats	NA	13	11	0.9290	NA	1	6.4582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_119736	7921	No terminal repeats	NA	16	11	0.9275	NA	0	6.3996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_168701	4114	No terminal repeats	NA	6	11	0.9267	NA	0	1.2498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae
k141_175717	4825	No terminal repeats	NA	10	11	0.9259	NA	1	3.7779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
k141_4022	9469	No terminal repeats	NA	11	11	0.9227	NA	0	2.8670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_97735	3730	No terminal repeats	NA	6	11	0.9226	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_213471	3549	No terminal repeats	NA	4	11	0.9220	NA	1	2.9291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_142161	4821	No terminal repeats	NA	6	11	0.9215	NA	2	4.4686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_187612	3720	No terminal repeats	NA	5	11	0.9185	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_131956	8501	No terminal repeats	NA	10	11	0.9142	NA	0	2.8670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_121978	7025	No terminal repeats	NA	7	11	0.9128	NA	3	7.6854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_21800	4084	No terminal repeats	NA	9	11	0.9125	NA	0	4.3275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_90824	4414	No terminal repeats	NA	6	11	0.9099	NA	0	3.0706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1576	3986	No terminal repeats	NA	7	11	0.9075	NA	0	1.0898	Unclassified
k141_225036	3589	No terminal repeats	NA	7	11	0.9058	NA	0	3.3911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_47193	6955	No terminal repeats	NA	8	11	0.9049	NA	1	3.4328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_51615	4094	No terminal repeats	NA	10	11	0.9048	NA	0	2.5210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_179348	4950	No terminal repeats	NA	9	11	0.9034	NA	0	3.2438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_89602	6669	No terminal repeats	NA	17	11	0.9025	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
k141_147822	6027	No terminal repeats	NA	8	11	0.9016	NA	1	3.1918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_52126	5084	No terminal repeats	NA	11	11	0.9014	NA	0	3.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_104680	4052	No terminal repeats	NA	5	11	0.9007	NA	0	2.7950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_127046	3695	No terminal repeats	NA	6	11	0.8985	NA	1	3.1570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_133022	6684	No terminal repeats	NA	8	11	0.8969	NA	0	2.5163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_33442	5484	No terminal repeats	NA	5	11	0.8967	NA	0	4.8699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_20589	3552	No terminal repeats	NA	9	11	0.8954	NA	1	6.5690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_230782	4003	No terminal repeats	NA	7	11	0.8939	NA	0	1.4729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_58844	3585	No terminal repeats	NA	9	11	0.8922	NA	1	1.7145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_224651	3615	No terminal repeats	NA	9	11	0.8921	NA	1	1.4121	Unclassified
