contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_121978	7025	NA	115776.7360876897	6.06771294250275	low	NA	25	CheckV-008353	22.0	15.37	3.6208184143222506	8.234680306905371	2	1.0
k141_192190	1531	NA	16511.067512716436	9.272568226257084	low	14.7807123818755	2	CheckV-054007	36.6	43.78	1.9600000000000002	5.54	1	1.0
k141_44374	1868	NA	50968.07586579718	3.6650392785448407	low	10.5427046263345	435	CheckV-005483	43.0	70.29	1.66	6.26	1	1.0
k141_22230	2469	NA	43134.82457312152	5.723913391173268	high	4.38108484005563	37	CheckV-018112	59.36	71.58	3.723678696158324	7.166018626309663	2	1.0
k141_177424	3249	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_74002	2810	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_151573	2524	1822	358865.2071380072	0.5077115205819664	medium	8.47685945009496	9	CheckV-000523	42.15	100.0	0.41	0.54	1	1.0
k141_88752	2158	NA	229834.2122910889	0.9389376709794871	high	3.62493958434026	9	CheckV-062241	49.25	53.48	NA	NA	0	1.0
k141_55526	2958	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_147894	18219	NA	143855.0	12.66483611970387	high	3.8339939599849	1	CheckV-044766	61.51	54.96	5.6143861293345845	38.446026241799444	2	1.0
k141_62887	8019	NA	9916.915931421696	80.86183300789958	medium	7.71885786005648	4	CheckV-043820	48.32	30.33	NA	NA	0	1.0
k141_84	2530	NA	200756.6045041081	1.2602325120258886	low	17.188684785418	18	CheckV-000484	39.6	14.36	NA	NA	0	1.0
k141_88765	2579	NA	53043.443331671406	4.8620523819955705	low	11.3661940130542	11	CheckV-019949	40.2	55.85	3.82	7.489999999999999	1	1.0
k141_85087	15497	NA	68595.85887761197	22.5917427867615	low	27.4427620025844	45	CheckV-017459	36.1	6.73	14.709999999999999	34.39	1	1.01
k141_22265	6296	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_136823	2781	NA	55145.0	5.043068274548917	low	17.188684785418	1	CheckV-054129	41.7	13.35	NA	NA	0	1.0
k141_81339	3268	NA	105372.48678078949	3.101378832216941	low	10.7617896009674	23	CheckV-044766	59.7	22.38	1.340368782161235	5.674048027444254	2	1.0
k141_3790	3161	NA	103257.0	3.061293665320511	low	19.4474773902474	1	CheckV-044786	33.8	24.06	4.05	11.449999999999998	1	1.0
k141_184855	15786	NA	102480.93444380647	15.403840807731862	medium	7.51083778606714	3	CheckV-044637	50.82	53.52	18.357926045016075	49.71922829581993	2	1.0
k141_184857	1717	NA	53487.37301950728	3.210103437635264	low	10.7660094224394	42	CheckV-002916	40.05	90.06	1.53	5.75	1	1.0
k141_29678	2663	NA	41064.29330254041	6.484952706674865	low	29.192375253277	7	CheckV-039733	27.2	52.03	4.199097222222222	8.367881944444445	2	1.0
k141_195962	3141	NA	306134.61172289966	1.026019234585308	medium	5.43936183472517	24	CheckV-062241	55.97	80.93	NA	NA	0	1.0
k141_206979	1941	NA	50292.12230652174	3.859451363316788	low	10.9454880691546	8	CheckV-000645	40.6	83.84	2.9	6.37	1	1.0
k141_3810	5205	NA	182926.7394488109	2.8454013971295518	high	4.90281702200531	132	CheckV-049748	64.11	39.66	3.0497727402937187	3.8614315929186636	3	1.0
k141_218069	2789	NA	170750.59654460556	1.6333764311455412	medium	9.52100510404397	40	CheckV-014992	46.99	53.66	1.2178417336097433	2.793361784140969	3	1.0
k141_195967	2929	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_173751	7597	NA	123949.30854180874	6.1291184996304295	high	2.64972286061917	32	CheckV-000545	71.79	58.55	NA	NA	0	1.0
k141_162677	2540	NA	419316.00000000006	0.6057484093142164	low	21.1303462321792	1	CheckV-014244	30.0	42.08	NA	NA	0	1.0
k141_232889	1802	NA	141682.0	1.2718623396055957	low	23.7617171740707	1	CheckV-061326	23.3	59.97	0.8242056074766354	1.4090841121495328	2	1.0
k141_103522	3491	NA	234111.38250185203	1.4911705542435054	low	11.3661940130542	46	CheckV-002597	40.69	55.53	NA	NA	0	1.0
k141_96159	1049	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_192240	1509	NA	51664.52744630403	2.9207660934639024	low	10.9454880691546	1543	CheckV-010648	40.2	86.16	NA	NA	0	1.0
k141_81353	6195	NA	103173.86536539339	6.004427553489655	medium	8.30341430665155	145	CheckV-044786	50.2	51.85	NA	NA	0	1.0
k141_92479	8076	NA	94011.45223536396	8.590442768378042	medium	7.3692152917505	8	CheckV-029551	25.65	60.06	NA	NA	0	1.0
k141_55590	2517	NA	143209.13078462475	1.7575694972867126	high	1.52060170045782	80	CheckV-000545	80.03	100.0	NA	NA	0	1.0
k141_195973	9936	NA	37884.0	26.227431105479887	high	2.28458561202005	1	CheckV-018098	68.39	80.01	16.207334527587648	27.291877065340376	10	1.0
k141_44436	3155	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_221853	5138	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_81368	10103	NA	89176.52722725036	11.329214440313782	low	17.4785801713586	5	CheckV-048081	36.7	18.35	NA	NA	0	1.01
k141_121999	2542	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_99963	2852	NA	115267.85318107666	2.4742371106016297	low	21.4175654853621	2	CheckV-028223	31.4	31.4	NA	NA	0	1.0
k141_59233	1118	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_85150	3032	2435	269869.4843483039	0.9022880100283202	low	10.2803738317757	198	CheckV-000545	57.3	27.49	1.36	7.090000000000001	1	1.0
k141_70316	2314	NA	59898.140280126056	3.86322511713736	low	10.9970674486804	14	CheckV-001736	38.0	44.07	NA	NA	0	1.0
k141_81404	1958	NA	46197.81820126015	4.238295391938209	medium	6.3231850117096	6	CheckV-011676	53.5	61.04	1.7088595041322314	5.792462809917356	2	1.0
k141_155352	1357	NA	44373.94513949539	3.0581008646720287	medium	9.12158367084226	22	CheckV-056129	43.2	68.98	2.3451782363977487	4.411294559099438	2	1.0
k141_37039	1398	NA	103289.18269230767	1.3534815200973744	high	3.80705863737027	4	CheckV-000545	65.4	64.44	0.83	3.72	1	1.0
k141_207048	2701	NA	143855.0	1.877585068297939	medium	8.76990056085545	1	CheckV-044766	49.52	79.9	NA	NA	0	1.0
k141_210779	5915	NA	540540.3109943576	1.0942754646954986	low	13.9757982883961	65	CheckV-061346	40.3	31.84	NA	NA	0	1.0
k141_99997	3869	NA	183262.5122734964	2.1111791778920943	medium	5.70526590293573	93	CheckV-007598	42.31	76.05	1.7763785024270677	4.327318570673331	3	1.0
k141_181205	1021	NA	39544.34143699882	2.581911755002002	medium	7.29637658717869	125	CheckV-032323	48.8	100.0	1.96	2.97	1	1.0
k141_136874	3775	NA	419318.57115967793	0.9002701667993778	low	25.8572281138783	3	CheckV-002554	42.1	7.4	NA	NA	0	1.0
k141_118343	2388	NA	36798.02533445285	6.489478656247866	medium	9.51279250664113	3	CheckV-054009	40.8	95.22	3.06	8.65	1	1.0
k141_225579	1179	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.07
k141_229236	4992	NA	143855.0	3.4701609259323623	low	25.7423874966316	1	CheckV-044766	35.62	14.7	NA	NA	0	1.0
k141_136898	3347	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_96238	2533	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_100009	2880	NA	110984.98362760236	2.5949456456771816	low	15.760181986278	5	CheckV-018901	37.2	35.24	1.0	4.56	1	1.0
k141_203330	3288	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_199691	6262	NA	42203.94377558599	14.837475931864033	low	13.1645631304517	3	CheckV-060046	69.3	15.17	6.1000000000000005	16.32	1	1.0
k141_33442	5484	NA	211832.01659259258	2.5888437867950533	low	27.3298538986542	2	CheckV-032515	36.8	7.76	3.789469440176135	16.844829704378142	3	1.0
k141_81431	4267	NA	61161.09285148485	6.976657546589943	medium	8.79473845212603	61	CheckV-031540	37.05	52.58	2.6000000000000005	13.03	1	1.0
k141_26049	3100	NA	76246.77015065552	4.065745990124866	low	12.1929432782492	16	CheckV-060040	40.7	36.48	NA	NA	0	1.0
k141_29750	4750	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_40783	11092	NA	83531.35899177814	13.278845374815186	low	26.9204150716114	16	CheckV-044766	40.6	8.12	10.016754563894526	27.74793103448276	2	1.0
k141_181259	2682	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_44561	1467	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_181273	1184	NA	44692.08639836398	2.6492385910256857	medium	6.28980688067528	46	CheckV-021486	50.6	79.32	0.82	4.04	1	1.0
k141_96270	14707	NA	119607.84484865409	12.296016217506066	low	23.7881428775411	167	CheckV-044766	49.0	5.31	5.98	30.289999999999996	1	1.01
k141_207088	2570	NA	36603.0	7.021282408545748	high	4.38108484005563	1	CheckV-060046	57.76	69.47	3.84	8.43	1	1.0
k141_225597	3608	NA	43358.78556595232	8.321266273733455	high	4.01766558873086	81	CheckV-044735	57.58	58.65	2.949873947340368	10.94224043278968	3	1.0
k141_151688	1433	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_185000	2598	NA	38059.0	6.826243464095221	low	12.1929432782492	1	CheckV-054009	39.1	34.21	3.02	10.12	1	1.0
k141_48221	1304	NA	59966.99275656786	2.1745295871238763	medium	7.15726505784103	59	CheckV-044817	56.5	80.0	1.16	4.37	1	1.0
k141_81458	3292	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_188596	4581	NA	39226.472477442294	11.678337894477677	medium	6.23139655881712	6	CheckV-032581	54.6	53.83	NA	NA	0	1.0
k141_122094	4000	NA	87430.33316037981	4.575071208595888	low	16.7746825248758	5	CheckV-014764	34.9	24.29	NA	NA	0	1.0
k141_207102	4334	NA	49103.217194710145	8.826305581596186	medium	8.72970391595033	9	CheckV-054009	49.4	57.26	NA	NA	0	1.0
k141_111012	4039	NA	132543.3839646808	3.047304119741113	high	1.47912775115731	35	CheckV-000545	83.96	91.76	NA	NA	0	1.0
k141_103620	5272	NA	43545.0	12.10701573085314	low	27.3298538986542	1	CheckV-018590	34.4	8.7	3.37	13.96	1	1.0
k141_144233	5633	NA	143855.0	3.9157484967502	medium	8.10410146598583	1	CheckV-044766	45.82	58.17	NA	NA	0	1.0
k141_210841	3067	NA	64512.927015533576	4.7540859512722475	low	10.6944003686965	222	CheckV-001688	39.47	66.36	2.24715242881072	2.713701842546064	2	1.0
k141_173837	14963	NA	31095.93212558056	48.11883412779556	low	26.9204150716114	83	CheckV-044766	38.65	10.29	20.362085531218735	44.95850735512979	3	1.0
k141_203379	2971	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_11285	5237	NA	50391.39384112199	10.392647634458438	low	26.9656238848579	25	CheckV-031422	38.5	10.67	NA	NA	0	1.0
k141_96295	2068	NA	36765.70377615939	5.624807327477268	medium	8.76990056085545	3	CheckV-060046	51.32	79.38	2.65	7.49	1	1.0
k141_15011	1067	NA	36603.0	2.915061606972106	medium	5.99083426346975	1	CheckV-060046	56.9	100.0	0.9499999999999998	3.57	1	1.0
k141_85208	3864	NA	114342.0971364402	3.3793328063497308	low	14.6911520575663	2	CheckV-049710	34.2	34.1	NA	NA	0	1.0
k141_225637	3167	NA	36769.25971834443	8.613173135003212	medium	9.39265536723164	3	CheckV-044817	47.08	58.65	3.513305288461538	9.297896634615384	2	1.0
k141_159113	1235	NA	32189.0	3.836714405542266	medium	7.29637658717869	1	CheckV-044737	48.0	100.0	NA	NA	0	1.0
k141_210852	4118	NA	368745.10639779095	1.1167605830021856	medium	5.65610859728507	32	CheckV-061348	41.39	89.28	1.435301408626805	3.6087142717927123	3	1.0
k141_111042	3182	NA	40566.05780138529	7.843996120055171	low	15.1381313075547	308	CheckV-039634	35.54	42.32	4.55549095109742	8.670404312668463	2	1.0
k141_192346	9666	NA	70272.95549069192	13.754935924504158	low	27.4561384438116	6	CheckV-042212	34.5	9.76	NA	NA	0	1.0
k141_229293	1174	NA	98322.4516955736	1.194030437356204	low	11.0079848272345	107	CheckV-062163	41.54	88.57	NA	NA	0	1.0
k141_55712	1259	NA	46115.34734962753	2.73011062988376	low	10.6764514907398	3	CheckV-044789	42.6	100.0	1.03	7.18	1	1.0
k141_114750	3735	NA	231729.57975696257	1.6117925056944646	low	16.0458909824481	10	CheckV-016220	32.9	29.24	NA	NA	0	1.0
k141_88952	2641	NA	32189.000000000004	8.20466619031346	low	12.9948120840075	1	CheckV-044737	49.2	19.91	NA	NA	0	1.0
k141_92598	2822	NA	NA	NA	NA	NA	0	NA	NA	NA	3.6200000000000006	10.22	1	1.0
k141_103660	2542	NA	57791.0	4.398608779913827	low	10.4444444060709	1	CheckV-000145	36.7	91.37	NA	NA	0	1.0
k141_170268	2666	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_148007	1068	NA	311262.8298215307	0.34311838667416894	medium	6.82561045952701	14	CheckV-061735	54.0	84.09	0.52	0.64	1	1.0
k141_11299	2935	NA	106233.0	2.7627949883746106	low	17.1259981821213	1	CheckV-000545	42.7	13.67	2.41	9.2	1	1.0
k141_51929	4395	NA	NA	NA	NA	NA	0	NA	NA	NA	7.279999999999999	28.25	1	1.0
k141_148015	3399	NA	57339.16232007981	5.92788569359635	low	16.0809671071127	3	CheckV-042284	50.5	9.17	NA	NA	0	1.0
k141_188642	2539	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_66764	4085	NA	75249.39870001272	5.4286148069902245	low	18.451911776551	214	CheckV-029320	52.3	17.24	NA	NA	0	1.0
k141_218214	1043	NA	39515.220537963374	2.639489254521459	high	3.42478034785727	173	CheckV-008485	69.0	100.0	1.56	3.42	1	1.0
k141_59328	1121	NA	NA	NA	NA	NA	0	NA	NA	NA	1.44	4.06	1	1.0
k141_221992	10248	NA	49027.41718866379	20.90258999482755	low	17.7188662440404	94	CheckV-037166	29.6	27.22	NA	NA	0	1.0
k141_199780	6945	NA	59945.405183305294	11.585541842219747	low	23.0547056367741	112	CheckV-011997	28.0	25.39	NA	NA	0	1.0
k141_144273	1530	NA	106233.0	1.4402304368698993	low	23.7617171740707	1	CheckV-000545	26.4	57.51	1.75	4.46	1	1.0
k141_218249	1212	NA	36938.239716212905	3.2811525652318236	high	2.90887460477086	2	CheckV-054009	73.9	100.0	1.08	4.06	1	1.0
k141_11312	5741	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196057	14372	NA	131107.47167286824	10.961999203111917	medium	6.91190561181355	2	CheckV-000545	30.73	53.24	16.41803077560611	41.71342926922814	3	1.0
k141_210892	2546	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_233087	1697	NA	NA	NA	NA	NA	0	NA	NA	NA	2.6	9.25	1	1.01
k141_70468	6491	NA	183135.7168879159	3.544365954551984	low	10.7959242051495	105	CheckV-038942	31.6	61.39	NA	NA	0	1.0
k141_81521	1711	NA	37721.74273277563	4.5358455788240875	medium	9.43309616708745	76	CheckV-013720	49.57	86.53	1.423784860557769	5.148127490039841	2	1.0
k141_222009	1458	NA	106233.0	1.372454886899551	low	13.8078132016165	1	CheckV-000545	33.3	60.8	NA	NA	0	1.0
k141_192380	1661	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_222013	3041	NA	74036.97929977419	4.107406904983325	high	4.70588235294118	20	CheckV-060044	57.77	63.21	1.16	4.43	1	1.0
k141_173907	7044	NA	121002.35029850254	5.821374529191416	high	3.896834889588	35	CheckV-000545	73.22	20.37	NA	NA	0	1.0
k141_11324	13502	NA	106233.0	12.70979827360613	medium	8.32540437678401	1	CheckV-000545	34.46	54.8	9.33	38.22	1	1.0
k141_188670	7891	NA	58903.25614176353	13.396542936452592	low	12.5453716678203	118	CheckV-061440	28.1	28.04	11.78210953346856	22.616227180527385	2	1.0
k141_89013	5159	NA	92927.05635532511	5.551666223315561	low	14.0086581853272	2	CheckV-044786	31.5	38.59	7.91	28.109999999999996	1	1.0
k141_148060	3280	NA	190377.1857421885	1.7228955177653602	medium	9.38815150534153	427	CheckV-055088	42.85	35.61	1.348869139778287	2.1791032389917633	3	1.0
k141_96395	1558	NA	64613.56457226135	2.411258394911168	medium	7.56667930805488	240	CheckV-011671	46.5	100.0	1.43	4.84	1	1.0
k141_207152	2960	NA	367206.456043956	0.8060860454059329	medium	9.14521112255407	4	CheckV-062241	32.7	93.04	NA	NA	0	1.0
k141_33579	1465	NA	103206.46039434751	1.4194847826408319	medium	6.12369555934197	4	CheckV-000545	56.4	66.53	0.87	3.9000000000000004	1	1.0
k141_159191	2233	NA	106233.0	2.1019833761637154	medium	5.30687183073964	1	CheckV-000545	56.16	87.76	1.33	5.94	1	1.0
k141_173920	4668	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_111150	4027	NA	149484.58560037558	2.6939232455482567	high	2.66137504377262	85	CheckV-000545	78.86	72.14	NA	NA	0	1.0
k141_181409	5346	NA	68569.90608439369	7.7964231034826135	low	16.7746825248758	8	CheckV-002509	37.0	24.73	NA	NA	0	1.0
k141_100094	1199	NA	43276.19058180161	2.7705765777457323	low	13.9180409795102	4	CheckV-057166	34.8	66.13	NA	NA	0	1.0
k141_63123	1868	NA	35722.0	5.2292704775768435	medium	9.38815150534153	1	CheckV-044817	45.05	35.56	NA	NA	0	1.0
k141_199832	3821	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_11358	1843	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_177649	3182	NA	307365.8153563315	1.035248502280933	low	10.586319218241	81	CheckV-040607	37.78	67.52	NA	NA	0	1.0
k141_144304	1374	NA	37165.99648635746	3.696927648648826	high	3.30243918760665	775	CheckV-016204	66.0	89.11	2.06	4.51	1	1.0
k141_229357	7573	NA	143855.0	5.264328664280004	medium	7.37677077586998	1	CheckV-044766	50.41	65.59	4.896549295774648	8.790563380281691	2	1.0
k141_15112	6113	NA	52756.54916982725	11.587186986627572	low	10.2654867256637	11	CheckV-032581	51.4	37.53	NA	NA	0	1.0
k141_44662	2352	NA	63628.389857733004	3.6964631750997428	medium	9.82267274135623	160	CheckV-015630	44.7	46.94	2.09	7.88	1	1.0
k141_229363	2720	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_29963	3334	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_129626	14476	NA	143855.0	10.06291056967085	medium	6.43765355791306	1	CheckV-044766	52.97	56.45	9.36656103286385	16.814765258215964	2	1.0
k141_96426	4441	NA	73836.6983792782	6.014624295885823	medium	5.78034682080925	20	CheckV-060033	37.44	80.81	4.33	11.58	1	1.0
k141_22477	2889	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_85408	1919	NA	NA	NA	NA	NA	0	NA	NA	NA	2.7804724409448816	5.727322834645669	2	1.0
k141_70542	3163	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_222056	1799	NA	58790.33104284188	3.0600269943862486	medium	7.80727581216628	87	CheckV-000211	58.1	44.66	NA	NA	0	1.0
k141_4022	9469	NA	54948.26385088977	17.232573581752337	low	22.0478038089032	58	CheckV-015909	27.42	25.19	8.41	29.630000000000003	1	1.0
k141_103756	3434	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_199849	31213	NA	74759.20583511548	41.751379848578864	medium	8.49620178479239	20	CheckV-056690	37.15	31.19	28.15216799298179	64.30673030109004	4	1.0
k141_233182	9813	NA	143855.0	6.8214521566855515	medium	8.13503653657515	1	CheckV-044766	47.3	74.06	0.46	23.79	1	1.0
k141_48348	1273	NA	36886.57364341085	3.4511202160068333	medium	8.79104251777879	3	CheckV-054009	54.0	25.8	1.63	4.61	1	1.0
k141_173993	8300	NA	42700.0	19.437939110070257	medium	8.69377272611692	1	CheckV-019949	42.93	64.1	10.026692180965206	27.084805883059875	4	1.0
k141_207227	2392	NA	60241.87177723328	3.970660156187227	medium	8.20276497695852	98	CheckV-033609	48.28	65.17	1.42	7.219999999999999	1	1.0
k141_188734	1137	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_48356	4342	NA	61022.38759774345	7.115421357522502	low	14.0086581853272	7	CheckV-061321	32.0	42.42	3.06	7.35	1	1.0
k141_177718	1014	NA	47900.65445236615	2.1168813069315204	medium	7.28226900171001	9	CheckV-032920	54.8	43.62	0.9	3.4	1	1.0
k141_92649	2231	NA	344763.9685726345	0.647109385947904	high	4.45453017313834	5	CheckV-062241	58.8	100.0	NA	NA	0	1.0
k141_118594	8387	NA	170695.0	4.913442104338147	low	11.8293142109682	1	CheckV-001623	30.1	41.29	NA	NA	0	1.0
k141_89102	5320	NA	36769.38544045487	14.468558384298595	medium	5.55225339008813	605	CheckV-016204	69.4	22.71	8.680418687783014	16.64598973664451	3	1.0
k141_85434	2550	NA	155262.8080811377	1.642376581690712	low	12.3257720688713	99	CheckV-044818	34.06	63.12	NA	NA	0	1.0
k141_78013	14300	NA	175404.95131174763	8.152563478430308	low	23.7881428775411	37	CheckV-062143	50.4	3.2	4.86	11.189999999999998	1	1.0
k141_159262	4642	NA	106233.00000000001	4.369640318921615	low	17.2676003861331	1	CheckV-000545	55.3	6.83	NA	NA	0	1.0
k141_126024	3716	NA	191365.63545204594	1.9418324461557714	low	25.4390035413359	2	CheckV-008512	41.5	13.18	1.04	9.26	1	1.0
k141_96458	3009	NA	35270.0	8.53132974199036	high	3.87940589669696	1	CheckV-060045	67.12	65.03	NA	NA	0	1.0
k141_222088	2986	NA	101738.528685437	2.934974624247166	medium	6.68662674650699	12	CheckV-025767	68.6	25.16	0.33	8.97	1	1.0
k141_222092	2700	NA	113079.47371659454	2.38770124343422	low	21.1660950514454	4	CheckV-060313	30.6	44.04	NA	NA	0	1.0
k141_48367	1198	NA	89674.40764940238	1.33594414661069	medium	9.60051358370539	7	CheckV-022107	50.7	38.65	NA	NA	0	1.0
k141_96467	5277	NA	82496.16459301166	6.396661015737719	low	16.354663036079	110	CheckV-061337	41.81	22.35	2.083864164676389	10.367116084715052	3	1.0
k141_4093	4050	NA	45952.79889977586	8.813391342784465	medium	6.78473434771764	49	CheckV-021676	33.3	64.43	NA	NA	0	1.0
k141_4096	1517	NA	103338.35848914545	1.467993126830386	high	3.64336673972188	4	CheckV-000545	67.2	100.0	NA	NA	0	1.0
k141_52060	2738	NA	118837.56368628389	2.3039853015061578	low	14.855914629916	2	CheckV-044766	48.8	15.09	NA	NA	0	1.0
k141_129675	3008	NA	348944.4048334076	0.862028437291056	high	3.52719593630501	18	CheckV-061425	58.32	82.02	0.8478642366543796	1.9055586199581003	3	1.0
k141_89126	5114	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
