contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_138942	1064	NA	47203.18111754842	2.254085370539664	high	4.69448121793811	198	CheckV-060046	77.2	34.14	NA	NA	0	1.0
k141_9518	7110	NA	193933.94113614105	3.666196828851532	low	14.9479361225252	18	CheckV-029296	62.1	4.09	NA	NA	0	1.0
k141_47162	3242	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_7185	4073	NA	93101.66259409973	4.3747876101389025	low	11.1328258931633	641	CheckV-057462	47.8	24.27	NA	NA	0	1.0
k141_59019	3217	NA	120191.42389651247	2.67656368125725	low	18.8069420012078	16	CheckV-001112	27.9	62.01	3.82	9.99	1	1.0
k141_14293	6497	NA	143855.0	4.516353272392339	medium	5.51537070524412	1	CheckV-044766	55.2	39.66	NA	NA	0	1.0
k141_59024	4660	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_49532	1182	NA	NA	NA	NA	NA	0	NA	NA	NA	0.57	2.78	1	1.0
k141_68392	10538	5445	1150854.9951773295	0.4731265035836254	low	22.0478038089032	10	CheckV-049878	26.0	26.8	0.9791365777080063	3.922841444270016	2	1.0
k141_222	1016	NA	405605.28132992325	0.25048983501119054	low	15.1046859421735	4	CheckV-002553	32.9	79.62	0.08	0.17	1	1.0
k141_14319	3889	NA	61304.0	6.343794858410544	medium	8.28456428871274	1	CheckV-000211	41.22	47.78	3.523465227817746	13.307661870503598	2	1.0
k141_120143	4852	NA	139626.20632034636	3.474992358431617	low	19.9773130997658	11	CheckV-006211	52.6	11.21	7.35	11.84	1	1.0
k141_68415	3847	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_244	1419	1078	59371.4048076229	1.8156888884353835	low	10.9098357507713	232	CheckV-016669	39.93	75.43	0.9699999999999999	2.99	1	1.0
k141_136714	7154	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_136715	2681	NA	181780.0	1.4748597205413136	low	19.8204252802495	1	CheckV-000334	22.9	91.59	NA	NA	0	1.0
k141_61392	1173	NA	57221.51941970435	2.049928089808945	low	13.9604954804151	31	CheckV-031071	35.7	90.63	NA	NA	0	1.0
k141_30782	4817	NA	106468.0277536892	4.524362948794351	medium	8.40200644930133	68	CheckV-024259	37.76	57.1	NA	NA	0	1.0
k141_143692	1141	NA	NA	NA	NA	NA	0	NA	NA	NA	0.37	3.44	1	1.0
k141_59044	33080	NA	106233.0	31.13909990304331	medium	7.50544965446872	1	CheckV-000545	53.65	61.02	14.410252601010633	32.80819347639452	3	1.0
k141_54401	2000	NA	134329.61788079469	1.488874926879356	low	11.7003954408002	6	CheckV-012154	29.6	87.66	NA	NA	0	1.0
k141_68456	7396	NA	556160.7806539132	1.3298312749245027	low	16.7746825248758	2	CheckV-000689	34.1	26.65	NA	NA	0	1.0
k141_89624	3079	NA	55452.19259408375	5.552530668243588	low	10.7617896009674	463	CheckV-032921	61.0	22.31	2.26	8.92	1	1.0
k141_264	3735	2313	61535.41972912697	3.7588107957686887	low	11.6380162023316	311	CheckV-017329	43.0	29.6	2.12	7.19	1	1.0
k141_2518	1902	NA	36774.98519481818	5.171993924467992	low	11.6206370876712	3	CheckV-060046	52.5	24.8	NA	NA	0	1.0
k141_61415	2781	NA	106233.0	2.617830617604699	medium	7.44864970773602	1	CheckV-000545	53.76	31.57	NA	NA	0	1.0
k141_51817	2271	NA	96453.48827187992	2.3545027149236737	low	20.4541717367711	20	CheckV-039850	31.4	32.67	1.6099999999999999	5.47	1	1.0
k141_131943	11464	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_11886	6247	NA	513110.1631011373	1.2174773468224358	low	13.9757982883961	82	CheckV-050294	38.6	27.56	0.53	4.82	1	1.0
k141_136769	2568	NA	47787.59027805447	5.373780065196768	low	11.9200678430089	17	CheckV-001704	30.9	100.0	NA	NA	0	1.0
k141_19006	2785	NA	42271.0	6.588441248137021	low	23.4654606721646	1	CheckV-043375	23.2	63.33	NA	NA	0	1.0
k141_75471	10287	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_143730	2018	NA	46103.68048105011	4.377090893707399	low	11.8649517684887	10	CheckV-020408	34.41	70.9	1.4112897395876118	4.876220521957866	3	1.0
k141_40155	4127	2990	143855.0	2.0784818045949045	medium	6.00604023021255	1	CheckV-044766	48.1	63.98	3.72	7.71	1	1.0
k141_42682	4350	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_26095	2782	NA	56714.72929854526	4.905251306685438	low	16.7547169811321	45	CheckV-020350	37.2	31.78	2.908452655889146	8.048660508083142	2	1.0
k141_4878	3695	NA	73292.48565687943	5.04144451765251	low	16.0458909824481	18	CheckV-042212	37.2	31.65	3.6	9.63	1	1.0
k141_148438	1880	NA	332498.0	0.5654169348387058	low	10.6944003686965	1	CheckV-062204	38.54	64.09	0.43	0.5989763779527559	2	1.0
k141_301	5251	NA	NA	NA	NA	NA	0	NA	NA	NA	12.49	35.17	1	1.01
k141_73265	4704	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_68481	11632	NA	227348.23322510824	5.116380204495632	low	18.2447178718414	5	CheckV-056620	60.5	9.14	1.3664601493968873	10.575573384454392	3	1.0
k141_47246	5654	NA	94711.59781167972	5.969701842895903	low	14.0086581853272	3	CheckV-044818	32.37	38.48	4.292696078431373	16.89468137254902	2	1.0
k141_14420	6834	NA	60471.72553423604	11.301149321646088	low	17.2676003861331	3	CheckV-000251	54.1	4.79	3.36	9.17	1	1.0
k141_28440	4104	NA	355015.1436128014	1.1560070250062469	medium	5.33054029793532	22	CheckV-062254	49.67	85.08	1.069845360824742	1.6154639175257732	2	1.0
k141_106164	1766	NA	91859.44213429361	1.9225024221442604	medium	8.76990056085545	3	CheckV-019949	51.5	78.95	0.86	4.16	1	1.0
k141_146102	2834	NA	461778.24409213284	0.613714490939631	low	23.4654606721646	3	CheckV-042156	24.3	63.39	NA	NA	0	1.0
k141_56675	3931	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_96782	9164	NA	106225.64456416632	8.626918704611318	low	25.5595308871383	2	CheckV-007342	29.5	14.35	1.9499999999999997	6.3	1	1.0
k141_101475	10511	NA	157261.0	6.683793184578503	medium	8.42881601475043	1	CheckV-039953	34.45	49.09	4.7853134778261825	10.010605531791773	5	1.0
k141_40218	4508	NA	102105.0	4.415062925419911	low	23.3876629889669	1	CheckV-044818	27.1	33.8	NA	NA	0	1.01
k141_141475	5445	NA	80515.1144253725	6.762705411102456	low	25.4390035413359	64	CheckV-018112	37.7	15.16	NA	NA	0	1.0
k141_26157	5263	NA	228898.2619231193	2.2992747763928842	low	15.2023692003949	3	CheckV-002057	27.3	44.0	1.5199999999999998	5.34	1	1.01
k141_131999	3390	NA	102039.45496453233	3.3222443232162724	low	14.855914629916	29	CheckV-006211	51.3	14.8	NA	NA	0	1.0
k141_28468	3014	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_94306	10756	NA	302431.518989583	3.5565076139998757	high	4.48569873616738	2	CheckV-001458	27.55	64.31	0.8726689341439905	6.728096307101114	4	1.0
k141_129706	1194	NA	64990.30671964582	1.837197053324673	medium	9.28434547078065	20	CheckV-040329	45.5	77.92	NA	NA	0	1.0
k141_132014	3566	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_148550	2514	NA	353709.7872715313	0.7107521732414165	medium	7.44985673352436	44	CheckV-062241	61.1	38.13	NA	NA	0	1.0
k141_26162	2304	NA	522342.41902006324	0.4410899662949838	medium	8.74144713788569	54	CheckV-001225	51.6	76.29	0.19	1.8	1	1.0
k141_77917	19551	NA	106233.0	18.4038857981983	medium	7.91573688186916	1	CheckV-000545	52.08	63.83	16.624755965376945	54.33168121436622	4	1.0
k141_80463	1027	NA	49813.16146036481	2.06170411572283	high	3.23699421965318	36	CheckV-018112	72.6	69.21	NA	NA	0	1.0
k141_12009	10905	NA	574452.5734324564	1.898329036083986	low	27.4561384438116	11	CheckV-045271	33.5	10.3	0.7373228772309356	6.467052460789616	2	1.0
k141_124991	3286	NA	89921.08838524287	3.6543151990354157	low	11.1946870712599	2	CheckV-060043	28.1	96.33	NA	NA	0	1.0
k141_37904	2573	NA	64767.27151792181	3.9726854933020035	medium	7.90591497421755	126	CheckV-011671	51.0	37.62	2.36	7.99	1	1.0
k141_132054	4821	NA	85840.26935281674	5.616245191618571	low	19.4362889019378	5	CheckV-000072	35.0	21.97	NA	NA	0	1.0
k141_82642	2587	NA	75482.28629895477	3.427294173038083	low	10.8819485366333	19	CheckV-044734	41.5	51.77	NA	NA	0	1.0
k141_47322	3583	NA	62085.43278137749	5.771080009407167	low	15.1657311952622	6	CheckV-044818	40.6	24.65	2.48	10.14	1	1.0
k141_14514	1524	NA	145989.5016271738	1.0439106805720677	low	10.7907508297973	6	CheckV-011238	47.4	32.25	0.68	0.89	1	1.0
k141_139212	4146	NA	31591.784068421937	13.1236652891161	low	19.5078163840247	2	CheckV-021495	27.5	42.3	NA	NA	0	1.0
k141_99169	3302	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_42838	7145	NA	94021.04170021857	7.599362728591625	low	25.8572281138783	5	CheckV-000116	39.2	6.51	NA	NA	0	1.0
k141_23886	9147	NA	198615.74884430788	4.605374978179705	low	13.3435582822086	150	CheckV-062295	35.79	26.97	2.2575919403294313	4.0066114161400606	3	1.0
k141_4968	1270	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_148604	6298	NA	36603.0	17.20623992568915	low	11.8740654837217	1	CheckV-060046	59.63	20.52	6.97	17.99	1	1.0
k141_66222	1106	NA	142894.70082054727	0.773996511871324	medium	5.99083426346975	173	CheckV-000016	55.7	100.0	NA	NA	0	1.0
k141_141519	2418	NA	37145.18601787781	6.509591845458057	medium	8.20276497695852	2	CheckV-060046	47.55	65.93	3.6199999999999997	7.930000000000001	1	1.0
k141_99195	3367	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_87542	6706	NA	94771.2388888889	7.07598642649613	low	25.4390035413359	2	CheckV-040730	40.4	13.78	NA	NA	0	1.0
k141_134555	2877	NA	78982.80694837993	3.6425648962821673	low	21.1303462321792	6	CheckV-004503	31.7	38.55	3.2899999999999996	8.39	1	1.0
k141_87545	3526	NA	NA	NA	NA	NA	0	NA	NA	NA	0.79	1.04	1	1.0
k141_61593	3804	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_28548	3630	NA	46858.83841924598	7.7466709002096765	low	15.1657311952622	6	CheckV-041896	37.7	25.51	NA	NA	0	1.0
k141_59183	11119	NA	81511.62033022183	13.640999841439099	low	23.5973739108457	161	CheckV-016986	47.1	11.05	12.190000000000001	27.78	1	1.0
k141_106277	1960	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_134584	5203	NA	250647.7983920155	2.0758211455990767	low	25.7423874966316	4	CheckV-061139	36.2	13.68	7.786604361370716	9.358769470404983	2	1.02
k141_118089	3699	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_73392	1565	NA	41667.16513258822	3.7559550668255115	medium	7.80727581216628	2	CheckV-060046	58.51	47.33	2.0879775280898873	4.074044943820225	2	1.0
k141_78071	1509	NA	56913.212189570324	2.651405432843471	low	12.9831144465291	36	CheckV-031110	35.6	60.16	NA	NA	0	1.0
k141_16937	2016	NA	92276.14015676135	2.1847467791513187	low	16.4303586321935	10	CheckV-001195	25.4	100.0	NA	NA	0	1.0
k141_132131	1192	NA	74722.57524653425	1.595234099021884	medium	6.28729461781732	17	CheckV-060044	54.4	56.12	NA	NA	0	1.0
k141_110987	5825	NA	39213.59721091059	14.854541318079539	low	10.2654867256637	6	CheckV-060046	49.8	39.14	6.45	16.64	1	1.0
k141_96888	2656	NA	315362.3273758865	0.8422058595585712	low	15.1381313075547	13	CheckV-000894	35.8	41.26	0.20999999999999996	0.43999999999999995	1	1.0
k141_49797	4164	NA	44982.81208413002	9.256869028579615	low	16.354663036079	3	CheckV-015555	38.3	19.94	2.14	9.72	1	1.0
k141_111002	5952	2192	55856.7985468969	3.924320865184594	low	15.1657311952622	128	CheckV-010663	42.06	25.0	3.55	5.53	1	1.0
k141_33291	2817	NA	705093.0812118866	0.3995217191974498	low	18.8069420012078	49	CheckV-014469	31.7	57.65	NA	NA	0	1.0
k141_63985	6488	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_118142	2835	NA	35721.29132111402	7.936443211178925	medium	6.50440235702245	8	CheckV-060046	50.9	42.8	3.2159999999999997	9.0	2	1.0
k141_80573	6714	NA	58153.02844192493	11.54540043723604	low	16.354663036079	1319	CheckV-011698	37.8	21.17	3.61	22.740000000000002	1	1.0
k141_21575	5911	NA	NA	NA	NA	NA	0	NA	NA	NA	1.75	5.75	1	1.0
k141_56863	2973	NA	51679.746893291	5.752737152793508	medium	9.53752329324072	79	CheckV-056181	48.37	90.91	4.546124031007752	7.14468992248062	3	1.0
k141_68659	4673	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_28623	1942	NA	341086.64045149484	0.5693568054818516	low	16.0955816050496	5	CheckV-048530	46.4	22.48	0.94	4.58	1	1.0
k141_47389	3896	NA	52362.52603276243	7.44043554652488	low	13.1821249631444	2	CheckV-060044	39.65	33.19	NA	NA	0	1.0
k141_12126	4855	NA	7219.572255642213	67.24775136374234	medium	5.43302927220296	114	CheckV-004439	41.7	100.0	45.26	100.0	1	1.0
k141_144000	5484	NA	152773.12975926287	3.5896364816519686	low	13.1821249631444	166	CheckV-039953	39.47	33.81	1.735634779927542	3.5761851537809295	3	1.0
k141_9841	1031	NA	83292.24500786705	1.2378103146368797	low	12.972234865726	115	CheckV-005417	40.4	52.46	0.55	2.33	1	1.0
k141_42938	5055	NA	125906.90252070688	4.014871225323525	medium	8.50356765363445	2	CheckV-044766	35.28	49.54	5.772406060779728	14.670749529945713	3	1.0
k141_38014	3655	NA	41870.887571951076	8.729215481088705	medium	9.77042178323545	33	CheckV-059090	44.8	46.19	3.25	12.24	1	1.0
k141_96916	2678	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_89891	1181	NA	69941.39393300397	1.6885565665609494	low	11.7908597461902	4	CheckV-044786	43.1	39.42	NA	NA	0	1.0
k141_47438	5261	NA	143855.0	3.6571547739042787	low	25.7423874966316	1	CheckV-044766	35.5	14.95	NA	NA	0	1.0
k141_132240	1204	NA	352856.1577830315	0.34121552747290584	medium	7.29637658717869	11	CheckV-054979	48.68	100.0	0.5236826347305389	1.2311377245508983	2	1.0
k141_7544	6542	NA	76276.5344220486	8.57668750890308	low	16.7746825248758	16	CheckV-059154	37.0	26.8	NA	NA	0	1.0
k141_7549	6698	NA	253344.88842862594	2.6438267776170297	low	25.7423874966316	36	CheckV-001225	37.5	14.47	NA	NA	0	1.0
k141_82828	11254	NA	113689.7599501339	9.898868644754092	low	23.7881428775411	46	CheckV-061723	50.9	4.19	4.57	23.18	1	1.0
k141_61666	8370	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_122981	2699	NA	46474.0	5.807548306580023	low	14.1004862236629	1	CheckV-059090	63.3	7.82	NA	NA	0	1.0
k141_125140	1908	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_80643	2875	NA	63763.890827847645	4.50882147038681	low	17.1259981821213	26	CheckV-041905	44.9	12.73	1.22	1.6	1	1.0
k141_85202	4538	NA	32429.723170992373	13.993335607807884	medium	9.11498034181176	7	CheckV-022890	32.1	70.53	8.002173913043478	14.387391304347826	2	1.0
k141_12186	2701	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_31085	3504	NA	56061.183689843914	6.250313977289044	medium	8.06270996640538	12	CheckV-017228	35.8	60.86	NA	NA	0	1.0
k141_92280	1260	NA	NA	NA	NA	NA	0	NA	NA	NA	1.62	4.56	1	1.0
k141_132285	3465	NA	505140.22125870764	0.6859481494793501	low	15.7159037542474	7	CheckV-001225	30.71	75.18	0.28	1.427962154294032	2	1.0
k141_2750	8713	NA	138751.89348886648	6.27955394403258	low	18.6356392398109	23	CheckV-016918	42.2	16.43	NA	NA	0	1.0
k141_28739	2762	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_89936	3532	NA	NA	NA	NA	NA	0	NA	NA	NA	0.79	1.04	1	1.0
k141_87709	4645	NA	17189.0	27.023096166152772	low	17.2676003861331	1	CheckV-058714	52.9	6.8	NA	NA	0	1.0
k141_148757	2578	NA	159284.88183789942	1.6184837947292272	medium	8.41622724100411	620	CheckV-010090	47.6	28.54	NA	NA	0	1.0
k141_101719	2527	NA	111717.0	2.261965502116956	low	16.4303586321935	1	CheckV-032045	22.6	100.0	NA	NA	0	1.0
k141_80723	4961	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_75872	4082	NA	126931.50101589793	3.215907767047313	medium	6.86392568381215	2	CheckV-016191	22.8	97.05	NA	NA	0	1.0
k141_75875	2700	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_68776	4064	NA	70563.08252611072	5.759385580265974	low	26.9656238848579	5	CheckV-001051	41.9	9.01	NA	NA	0	1.0
k141_54739	3744	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_9935	5219	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_40491	5894	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_92299	3646	NA	12364.946633898007	29.486580961090738	medium	8.28456428871274	2	CheckV-044210	40.0	49.28	NA	NA	0	1.0
k141_82914	4527	NA	42591.65076088063	10.628843726709782	medium	9.41844440769528	50	CheckV-004402	31.37	64.47	NA	NA	0	1.0
k141_87743	5610	NA	NA	NA	NA	NA	0	NA	NA	NA	1.0247448015122873	3.550812854442344	2	1.0
k141_97019	10887	NA	118541.86128981913	9.184097399468639	low	15.7472323702244	47	CheckV-002033	40.1	18.26	NA	NA	0	1.0
k141_40504	5287	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_38161	18515	NA	169641.7203488181	10.914178400177367	low	26.8672114679771	16	CheckV-045085	40.6	5.84	7.42	13.609999999999998	1	1.0
k141_148792	1711	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_125221	5489	NA	361000.6604654261	1.5204958331442429	medium	8.06270996640538	48	CheckV-000616	35.29	58.34	NA	NA	0	1.0
k141_19410	5141	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_111190	7945	NA	143855.0	5.522922387125925	medium	7.17902053223105	1	CheckV-044766	48.23	52.33	7.03388620862698	24.191351923790815	3	1.0
k141_49975	3534	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_111201	4312	NA	335346.00000000006	1.2858361214983924	low	14.0086581853272	1	CheckV-002356	28.3	37.59	NA	NA	0	1.01
k141_71078	4160	NA	157826.5729339089	2.6358045560186065	medium	6.46233739979285	248	CheckV-000645	37.4	68.56	1.79	2.69	1	1.0
k141_639	9127	NA	143855.0	6.344583087136352	medium	5.65610859728507	1	CheckV-044766	53.69	66.1	3.8263210702341133	16.28929765886288	2	1.0
k141_82977	3312	NA	55145.0	6.005984223411008	low	19.4474773902474	1	CheckV-054129	35.5	23.22	1.88	7.83	1	1.0
k141_80794	6347	NA	106233.0	5.974602995302778	medium	8.40200644930133	1	CheckV-000545	42.45	57.1	5.22	19.9	1	1.0
k141_80795	2530	NA	500993.2787170099	0.5049967948630087	low	12.1929432782492	29	CheckV-016977	40.1	35.57	NA	NA	0	1.0
k141_28812	3216	NA	43881.0	7.328912285499419	low	51.690248465207	1	CheckV-011590	20.3	52.73	NA	NA	0	1.0
k141_17142	2684	NA	137902.18211383224	1.9463071278919104	medium	9.89099717400081	10	CheckV-038831	44.9	39.36	NA	NA	0	1.0
k141_115842	6173	NA	353584.8643757712	1.7458326478136983	medium	6.64055213579556	18	CheckV-062241	42.65	64.04	1.39	1.82	1	1.0
k141_75967	1655	NA	36792.74694368361	4.49816917049767	low	15.5486016037551	3	CheckV-060046	42.6	25.62	1.92	6.44	1	1.0
k141_120557	2625	388	6394.963568550479	6.067274595716679	low	11.3595528049511	41	CheckV-010310	47.0	83.94	3.62	8.81	1	1.0
k141_684	1395	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_73622	3218	NA	191523.45214010432	1.6802119865957463	low	18.9139941690962	25	CheckV-000484	30.8	22.08	NA	NA	0	1.0
k141_38202	11156	NA	114562.39865045788	9.737924599534747	low	20.6566983698812	2	CheckV-044766	34.0	15.38	7.2	30.26	1	1.0
k141_43161	3834	NA	93758.14022508652	4.089244934675177	low	13.1821249631444	57	CheckV-000715	37.77	36.71	NA	NA	0	1.0
k141_17159	6213	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_21806	3774	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_115888	5068	NA	122788.79210284971	4.127412537583209	high	4.90281702200531	34	CheckV-000545	67.23	38.22	NA	NA	0	1.0
k141_7778	3019	NA	76243.66927294152	3.959673017824481	low	17.1259981821213	16	CheckV-059154	43.1	16.16	NA	NA	0	1.0
k141_83000	1317	NA	118607.80753020267	1.1103822146485887	low	13.92	18	CheckV-027309	35.4	100.0	0.69	1.69	1	1.0
k141_99488	3326	NA	50973.07716729406	6.525013173295465	low	20.2028081123245	97	CheckV-029551	28.5	52.12	NA	NA	0	1.0
k141_5238	4685	NA	87303.06833128733	5.36636350766266	low	10.3161857728861	363	CheckV-003214	31.2	47.11	NA	NA	0	1.0
k141_21811	4635	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_101825	3241	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_40612	6928	NA	37950.0	18.255599472990777	low	27.3188716901985	1	CheckV-052005	25.3	19.09	NA	NA	0	1.0
k141_24189	3598	NA	65882.42828087787	5.461243754799952	low	13.1821249631444	58	CheckV-011374	38.7	33.37	NA	NA	0	1.0
k141_24200	7002	NA	313100.1009742248	2.2363454940490173	low	14.6911520575663	12	CheckV-039953	35.67	33.74	3.280166453265045	8.437682458386684	2	1.0
k141_17205	3980	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_92447	3106	NA	91550.81574776082	3.3926513648524947	low	14.7807123818755	5	CheckV-025049	33.71	45.7	1.6284269662921345	5.125441412520064	2	1.0
k141_68875	2171	NA	303927.5258755606	0.7143150307777287	low	18.8069420012078	8	CheckV-000293	28.9	58.44	0.16135768435561681	0.48675396278428673	2	1.0
