seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_127084	6348	No terminal repeats	NA	10	11	0.9679	NA	0	7.2526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_22857	4085	No terminal repeats	NA	9	11	0.9668	NA	0	6.4797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12956	5369	No terminal repeats	NA	11	11	0.9663	NA	0	4.6600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_130528	7220	No terminal repeats	NA	9	11	0.9642	NA	2	5.9477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_11886	6247	No terminal repeats	NA	6	11	0.9640	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_146637	5256	No terminal repeats	NA	6	11	0.9637	NA	0	3.9851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_45806	6699	No terminal repeats	NA	9	11	0.9633	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_39219	6317	No terminal repeats	NA	13	11	0.9631	NA	0	4.5034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_23886	9147	No terminal repeats	NA	18	11	0.9628	NA	1	11.6723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_639	9127	No terminal repeats	NA	12	11	0.9626	NA	3	8.3742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_112042	8797	No terminal repeats	NA	12	11	0.9622	NA	3	7.7118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_146997	4749	No terminal repeats	NA	9	11	0.9605	NA	2	10.2523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_72146	6519	No terminal repeats	NA	7	11	0.9595	NA	0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_62755	4099	No terminal repeats	NA	7	11	0.9572	NA	0	4.7539	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_134584	5203	No terminal repeats	NA	12	11	0.9542	NA	0	6.0276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_83858	5345	No terminal repeats	NA	8	11	0.9541	NA	1	7.0976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12768	5978	No terminal repeats	NA	10	11	0.9530	NA	1	3.4325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_42938	5055	No terminal repeats	NA	8	11	0.9444	NA	2	6.8226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_92571	5418	No terminal repeats	NA	8	11	0.9423	NA	0	4.2352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_91244	6426	No terminal repeats	NA	16	11	0.9380	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46367	4935	No terminal repeats	NA	16	11	0.9371	NA	0	1.7017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_58686	5764	No terminal repeats	NA	5	11	0.9370	NA	0	1.4259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_80794	6347	No terminal repeats	NA	11	11	0.9359	NA	0	4.2328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
k141_98241	4925	No terminal repeats	NA	8	11	0.9330	NA	0	9.7685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_123724	5873	No terminal repeats	NA	5	11	0.9318	NA	0	3.4303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_4878	3695	No terminal repeats	NA	7	11	0.9300	NA	0	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_112742	5365	No terminal repeats	NA	7	11	0.9296	NA	1	1.4969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_85202	4538	No terminal repeats	NA	6	11	0.9272	NA	2	3.0679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_123487	4580	No terminal repeats	NA	7	11	0.9247	NA	2	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_128990	4327	No terminal repeats	NA	12	11	0.9224	NA	0	3.3294	Unclassified
k141_71078	4160	No terminal repeats	NA	6	11	0.9214	NA	0	2.8287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_93029	6610	No terminal repeats	NA	12	11	0.9209	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46941	6119	No terminal repeats	NA	6	11	0.9202	NA	0	1.7156	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_43779	6766	No terminal repeats	NA	6	11	0.9172	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_120143	4852	No terminal repeats	NA	5	11	0.9159	NA	0	3.4114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_13472	3553	No terminal repeats	NA	5	11	0.8961	NA	1	1.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_88702	5242	No terminal repeats	NA	9	11	0.8951	NA	0	1.7183	Unclassified
k141_47322	3583	No terminal repeats	NA	6	11	0.8924	NA	0	2.2039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_35995	6799	No terminal repeats	NA	7	11	0.8909	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_144000	5484	No terminal repeats	NA	9	11	0.8861	NA	0	5.1215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_89208	9394	No terminal repeats	NA	9	11	0.8817	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_105662	5635	No terminal repeats	NA	5	11	0.8782	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Malacoherpesviridae
k141_122143	7807	No terminal repeats	NA	11	11	0.8761	NA	1	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_60824	6599	No terminal repeats	NA	9	11	0.8723	NA	0	1.9301	Viruses
k141_110987	5825	No terminal repeats	NA	12	11	0.8713	NA	0	0.0000	Unclassified
k141_49797	4164	No terminal repeats	NA	6	11	0.8703	NA	0	1.7183	Unclassified
k141_76969	7437	No terminal repeats	NA	6	11	0.8628	NA	0	1.7183	Unclassified
k141_21575	5911	No terminal repeats	NA	6	11	0.8581	NA	0	1.7124	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_124267	3752	No terminal repeats	NA	11	11	0.8580	NA	0	0.9949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_14420	6834	No terminal repeats	NA	12	11	0.8495	NA	0	6.2701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_14319	3889	No terminal repeats	NA	6	11	0.8478	NA	1	1.7142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_52625	6272	No terminal repeats	NA	9	11	0.8441	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Iridoviridae
k141_264	2313	No terminal repeats	NA	4	11	0.8303	NA	1	1.3074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_11757	4023	No terminal repeats	NA	6	11	0.8291	NA	0	0.0000	Unclassified
k141_77254	5925	No terminal repeats	NA	11	11	0.8154	NA	1	3.3586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_26157	5263	No terminal repeats	NA	6	11	0.8134	NA	0	1.4337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_4294	8067	No terminal repeats	NA	8	11	0.8104	NA	0	1.4765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_30092	3972	No terminal repeats	NA	9	11	0.8056	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_96782	9164	No terminal repeats	NA	9	11	0.8015	NA	1	3.0817	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_125336	5648	No terminal repeats	NA	9	11	0.7957	NA	0	0.0000	Unclassified
k141_38014	3655	No terminal repeats	NA	5	11	0.7877	NA	2	2.7865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_79223	4090	No terminal repeats	NA	6	11	0.7579	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_119174	6425	No terminal repeats	NA	8	11	0.7573	NA	0	1.7183	Unclassified
k141_144226	5499	No terminal repeats	NA	6	11	0.7476	NA	0	1.5890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_148604	6298	No terminal repeats	NA	16	11	0.7431	NA	0	0.0000	Unclassified
