contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_475374	1188	NA	56945.90816295781	2.0861902783258635	high	3.90091512983695	89	CheckV-061437	65.7	100.0	0.81	3.02	1	1.0
k141_108406	3451	NA	57249.58380371119	6.02799142057045	low	18.4248232254532	224	CheckV-019835	29.8	63.78	NA	NA	0	1.0
k141_453731	2660	NA	58441.056414830506	4.551594654823822	low	10.2803738317757	316	CheckV-032921	54.1	26.6	1.95	7.7	1	1.0
k141_537	3378	NA	62242.34038631209	5.427173816142149	low	22.3173989712224	10	CheckV-037637	25.85	78.83	NA	NA	0	1.0
k141_367413	3297	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_291786	16964	NA	1105620.139448019	1.5343425282094878	low	14.353007412968	18	CheckV-053999	36.4	15.95	1.33	1.66	1	1.0
k141_54416	2666	NA	179928.87451197702	1.4816965910730113	high	3.59564862876121	133	CheckV-014992	64.55	74.89	1.1628991200502827	2.2471935889377748	3	1.0
k141_680314	5671	NA	91591.90143118179	6.191595448273279	low	22.6418050767784	171	CheckV-011803	32.0	29.63	NA	NA	0	1.0
k141_432184	5257	NA	36215.058252660216	14.516061145956714	low	12.610489098409	6	CheckV-041940	40.48	41.69	6.693653755403541	18.598075231293933	7	1.0
k141_259497	2503	NA	59362.123462630094	4.216493369843314	low	14.8448260270765	7	CheckV-044789	38.6	32.12	NA	NA	0	1.0
k141_65218	2785	NA	6542.81521780815	42.56577493461565	low	10.9454880691546	28	CheckV-003275	39.4	86.46	25.96	63.27000000000001	1	1.0
k141_227052	3307	NA	54585.10496598828	6.058429313382426	low	13.5571486856677	54	CheckV-005816	33.0	55.9	NA	NA	0	1.0
k141_281108	1133	NA	39048.52249944142	2.901518232901661	medium	9.0304258705784	5	CheckV-060046	44.9	86.75	1.69	3.72	1	1.0
k141_270324	3311	NA	718532.1597507743	0.46080052995100923	low	10.4791830322074	12	CheckV-050294	33.4	84.47	0.17	0.83	1	1.0
k141_11330	3832	NA	52674.271954968244	7.274898841081305	medium	8.89537258399073	1236	CheckV-032520	45.8	50.14	2.95	10.65	1	1.0
k141_432207	2525	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_65246	2634	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_216523	3847	NA	188707.6075284459	2.038603557315569	high	4.82495225970719	124	CheckV-021175	40.04	96.54	NA	NA	0	1.0
k141_572568	2632	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_22147	6322	NA	54190.367042810285	11.666280088130113	low	10.4744923756553	322	CheckV-000642	28.2	50.9	NA	NA	0	1.0
k141_151688	5741	NA	42353.37421202627	13.5550002964577	low	12.4955291822468	69	CheckV-044801	35.08	38.61	9.396605326023442	18.579002981816927	4	1.0
k141_97650	2588	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_11353	2756	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.04
k141_43733	2641	NA	63301.0	4.172129982148781	low	10.9394929934521	1	CheckV-060036	37.56	62.38	NA	NA	0	1.0
k141_76126	4982	NA	170873.8298547113	2.9156015313966095	medium	5.63301787048028	27	CheckV-020228	46.71	79.47	2.600689655172414	7.3310344827586205	2	1.0
k141_561747	3482	NA	94679.6700084244	3.677663852958274	high	4.93937043075139	26	CheckV-000545	50.8	49.15	1.58	4.58	1	1.0
k141_324415	4238	NA	114046.06233815743	3.716042371926816	low	22.6418050767784	31	CheckV-002479	31.1	28.86	NA	NA	0	1.0
k141_675	3734	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_605013	6557	NA	284688.5162085363	2.303219001358296	low	25.6613586747143	20	CheckV-000689	45.3	9.47	0.6636721925824091	2.246924620275028	3	1.0
k141_594256	1054	NA	45617.92806325375	2.3104951161712677	high	3.90091512983695	14	CheckV-040736	66.6	100.0	1.54	2.92	1	1.0
k141_184085	1308	NA	31104.370873609336	4.2051967722317105	low	10.0651710208396	3	CheckV-025417	49.3	23.55	1.07	7.46	1	1.0
k141_551062	22071	NA	282587.6197846664	7.810320925176497	low	16.7308326916731	15	CheckV-000366	30.51	14.87	2.224580970016307	12.156264851802781	5	1.0
k141_572715	1008	NA	32189.0	3.131504551244214	medium	5.20086681113519	1	CheckV-044737	62.9	38.94	1.95	3.24	1	1.0
k141_173284	2779	NA	74534.73085558356	3.7284631850143977	high	3.62493958434026	20	CheckV-060043	50.6	53.6	3.6760899315738027	9.12	2	1.0
k141_194919	3173	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_194949	1002	NA	71091.56431052688	1.4094499252024884	low	11.4280975286117	6	CheckV-010762	40.6	100.0	1.58	2.49	1	1.0
k141_302911	4756	NA	211622.29877324807	2.2474002161256283	medium	9.04973946797384	72	CheckV-001462	35.6	43.76	NA	NA	0	1.0
k141_54632	3426	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_65378	6977	NA	198106.32516300067	3.5218461572387287	low	25.4390035413359	11	CheckV-010850	41.0	15.13	NA	NA	0	1.0
k141_389179	2875	NA	22371.500588109495	12.851171912571967	low	20.2028081123245	26	CheckV-002154	28.6	52.01	NA	NA	0	1.03
k141_292022	3673	NA	57242.51827242524	6.416559073309238	low	26.9656238848579	3	CheckV-042284	40.4	8.58	NA	NA	0	1.0
k141_356880	27197	NA	391394.8617000685	6.948737109594824	medium	7.57869005803917	4	CheckV-062241	51.29	29.54	12.400566075355858	28.954322286508262	5	1.0
k141_464824	3531	NA	76821.0	4.596399422033038	low	25.7423874966316	1	CheckV-060034	35.6	15.5	NA	NA	0	1.0
k141_626570	1194	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_313803	2854	NA	37001.78571428572	7.713141257661309	low	10.5427046263345	2	CheckV-054009	46.0	70.5	3.66	10.34	1	1.0
k141_486397	1443	NA	39871.52134273601	3.619124506426422	low	14.386066809884	4	CheckV-060045	37.0	86.89	1.28	4.83	1	1.0
k141_378611	1280	NA	53415.101733952746	2.3963260547089464	medium	5.68494985837863	8	CheckV-054129	57.9	74.82	1.4633795013850415	3.1719390581717453	2	1.0
k141_335323	4021	NA	35202.53161299388	11.422473940811056	low	19.9773130997658	109	CheckV-005629	54.3	10.13	NA	NA	0	1.0
k141_626607	5315	NA	114320.81778662336	4.6491969729610405	low	19.6678397952357	23	CheckV-008353	22.0	19.21	2.739411764705882	6.235601023017902	2	1.0
k141_205879	2915	NA	38164.05146301864	7.6380779509865855	medium	9.52100510404397	7	CheckV-060045	43.9	52.7	2.5900000000000003	9.76	1	1.0
k141_453950	2995	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_43965	3549	NA	129646.15409849025	2.7374510448677696	medium	9.04973946797384	2	CheckV-000545	35.1	46.16	3.15	11.1	1	1.0
k141_22377	4114	NA	114110.47111264092	3.6052782535083754	low	11.6380162023316	7	CheckV-038831	47.4	27.77	NA	NA	0	1.0
k141_367757	1687	NA	36603.0	4.608911837827501	medium	9.39323866118144	1	CheckV-060046	68.8	21.49	NA	NA	0	1.0
k141_346146	1792	NA	356971.0782662373	0.5020014530878844	medium	9.38815150534153	15	CheckV-039953	46.7	33.68	0.41	0.53	1	1.0
k141_130274	6245	NA	169063.0	3.6938892602166056	low	20.5151793928243	1	CheckV-002714	27.1	8.97	NA	NA	0	1.0
k141_443347	3328	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_313853	17165	NA	36773.40277913648	46.6777581152719	medium	5.81985226358755	2	CheckV-018775	39.14	62.35	34.670923102566334	49.47684314704408	8	1.0
k141_76379	2892	NA	71468.54509803922	4.046535431822221	medium	9.38815150534153	3	CheckV-001086	44.6	34.92	0.23	0.8429791666666666	2	1.0
k141_108727	1429	NA	84769.15250368539	1.6857547324634081	low	11.3225278032974	42	CheckV-019027	46.9	43.48	0.6650446428571429	1.4654017857142858	2	1.0
k141_637522	12151	NA	88908.34754151024	13.666883184761526	low	25.1029277801869	29	CheckV-044158	44.8	3.83	NA	NA	0	1.0
k141_518831	4136	NA	212751.2657398606	1.9440542389332955	low	20.0646854213706	19	CheckV-029296	63.1	7.71	NA	NA	0	1.0
k141_249078	7676	NA	102751.57113245352	7.470445381419163	medium	8.69377272611692	2	CheckV-044786	46.3	66.09	9.719391304347827	23.550434782608697	2	1.0
k141_119571	8476	NA	879240.3412654689	0.9640140018826596	low	20.6566983698812	29	CheckV-002553	33.9	14.77	0.69	4.65	1	1.0
k141_11615	2584	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_486471	14380	NA	51814.01744557979	27.753107573840033	low	23.7881428775411	347	CheckV-021268	51.5	4.25	13.06	40.14	1	1.0
k141_335381	7659	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_97935	2829	NA	63630.49785488117	4.445981243855668	low	12.3257720688713	88	CheckV-011881	34.86	63.19	2.57	7.9	1	1.0
k141_561986	5456	NA	102568.01738307672	5.319396961357485	medium	5.46581517655898	3	CheckV-044786	54.11	45.02	NA	NA	0	1.0
k141_659125	3427	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_615993	5027	NA	66974.20197137508	7.505875175860328	low	13.1645631304517	71	CheckV-005111	68.9	16.63	NA	NA	0	1.02
k141_281429	2005	NA	43984.99999999999	4.558372172331477	low	33.1585347120968	1	CheckV-016984	24.5	33.13	2.8007508203049603	5.858328508010037	3	1.0
k141_540372	8705	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_410904	4957	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_562004	1346	NA	42435.97436524953	3.171837150279335	medium	5.20086681113519	42	CheckV-017679	62.9	39.19	2.5156090343356974	3.460995256538579	3	1.0
k141_443412	2759	NA	340223.42339512456	0.8109376986650875	low	17.188684785418	3	CheckV-000962	40.3	15.21	1.23	8.04	1	1.0
k141_594577	1906	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_562041	5908	NA	60984.27175984751	9.687743789522253	medium	6.36	33	CheckV-018775	40.48	83.03	NA	NA	0	1.0
k141_389343	5770	NA	111059.6551391697	5.195406011993796	low	25.6613586747143	54	CheckV-057149	45.8	9.9	NA	NA	0	1.0
k141_357082	5455	NA	225827.96695942484	2.4155555547201626	low	11.9081075052972	71	CheckV-061481	53.7	20.1	NA	NA	0	1.0
k141_443447	1257	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_670064	6746	NA	76224.47480319084	8.85017577020761	low	26.9656238848579	10	CheckV-056690	39.2	8.12	NA	NA	0	1.0
k141_65519	3874	NA	101301.15855957467	3.8242405665298698	medium	8.28456428871274	341	CheckV-001592	39.1	50.57	2.07	8.76	1	1.0
k141_421829	3608	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_486545	2590	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_670070	5339	NA	99521.33674596266	5.364678745853552	low	14.6911520575663	3	CheckV-044766	35.3	35.02	3.45	14.48	1	1.0
k141_594626	2938	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_303073	3414	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_540433	3762	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_443475	2526	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_583712	3274	NA	19545.0	16.75108723458685	low	21.1303462321792	1	CheckV-002154	31.5	39.33	NA	NA	0	1.04
k141_378817	4401	NA	50324.46348176338	8.745249716561485	low	10.2654867256637	7	CheckV-000337	47.9	41.38	6.92	10.93	1	1.0
k141_152081	4084	NA	155200.80596707817	2.631429633726461	low	23.3177068073054	2	CheckV-002723	30.2	20.33	NA	NA	0	1.0
k141_648514	5306	NA	87495.14736429065	6.064336320171209	low	10.0351978014638	18	CheckV-016032	37.89	45.28	2.9404255319148938	18.097659574468082	2	1.0
k141_303102	5963	NA	182940.13091635608	3.259536313946558	high	4.90644612587249	132	CheckV-049748	64.11	35.63	3.4898104100223435	4.416382560204725	3	1.0
k141_11742	6218	NA	125418.44025533432	4.957803643021732	high	2.93010461608517	33	CheckV-000545	73.65	73.66	NA	NA	0	1.0
k141_529865	1250	NA	42895.931780617066	2.914029251988004	high	2.66829438437391	172	CheckV-012012	72.1	73.35	2.1904833836858004	3.826253776435045	2	1.0
k141_195226	2833	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_368047	4454	NA	59257.988682735726	7.516286156532397	low	23.0547056367741	6	CheckV-000782	31.9	25.53	4.49	10.67	1	1.0
k141_173586	1349	NA	41623.25377974049	3.2409768038283593	low	10.6198315369057	367	CheckV-020763	45.7	50.0	1.51	3.92	1	1.0
k141_87259	2156	NA	37296.222621423825	5.780746275258297	medium	9.51279933938893	2	CheckV-060046	32.9	100.0	2.77	7.81	1	1.0
k141_508379	1638	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_670155	1342	NA	622370.5247524752	0.21562717812411356	low	13.92	2	CheckV-000689	36.0	100.0	0.10999999999999999	0.21999999999999997	1	1.0
k141_217084	3568	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_486633	1151	NA	36402.04985637389	3.1619098499708898	low	11.4280975286117	16	CheckV-059090	39.3	100.0	1.02	3.85	1	1.0
k141_65641	6755	NA	81341.82944446451	8.304460381742363	low	22.9181591811457	7	CheckV-001779	51.8	12.41	NA	NA	0	1.0
k141_648578	3702	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_583825	2534	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_368094	1783	NA	345305.5068341659	0.5163543484570872	low	15.5486016037551	13	CheckV-062241	47.4	25.71	2.3	5.37	1	1.0
k141_227515	4110	NA	48782.148803783	8.425213117469877	low	15.1657311952622	33	CheckV-001736	38.0	25.08	6.758741258741259	13.076853146853146	2	1.0
k141_238498	2745	NA	44732.71584038694	6.136448343075285	medium	7.44864970773602	2	CheckV-060046	56.9	28.93	3.9	7.51	1	1.0
k141_281568	4062	NA	179634.61435283575	2.261256837739233	medium	8.89537258399073	47	CheckV-015963	45.97	47.64	2.1936112533567282	6.399916833362297	4	1.0
k141_443630	1187	NA	38896.13778947915	3.0517168733422846	medium	7.69344577600237	14	CheckV-040480	52.9	41.67	1.56	3.6100000000000003	1	1.0
k141_227537	2879	NA	183308.70392726015	1.570574630838279	low	13.5571486856677	104	CheckV-014992	36.92	56.23	1.0391187739463603	3.035249042145594	2	1.0
