seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_447866	4066	No terminal repeats	NA	7	11	0.9830	NA	3	11.7911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_143305	7969	No terminal repeats	NA	11	11	0.9830	NA	6	15.1916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_256924	6458	No terminal repeats	NA	8	11	0.9830	NA	1	11.8356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1239754	5939	No terminal repeats	NA	9	11	0.9830	NA	3	10.6629	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_411711	5497	No terminal repeats	NA	7	11	0.9830	NA	0	12.0114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1519616	4304	No terminal repeats	NA	5	11	0.9829	NA	1	7.9246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1065480	6150	No terminal repeats	NA	8	11	0.9829	NA	2	11.5214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_1134676	5107	No terminal repeats	NA	5	11	0.9829	NA	5	7.4993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_52160	6416	No terminal repeats	NA	7	11	0.9829	NA	4	9.7675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_250321	5933	No terminal repeats	NA	10	11	0.9829	NA	3	11.9831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1149142	6058	No terminal repeats	NA	10	11	0.9829	NA	2	13.4988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_55402	3736	No terminal repeats	NA	6	11	0.9829	NA	1	9.2783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1730472	35912	DTR	NA	57	11	0.9829	NA	8	69.7026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1145300	5646	No terminal repeats	NA	7	11	0.9829	NA	6	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_721214	5594	No terminal repeats	NA	10	11	0.9828	NA	5	13.0272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_948977	5653	No terminal repeats	NA	6	11	0.9828	NA	4	9.7393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1249555	8759	No terminal repeats	NA	11	11	0.9828	NA	4	16.1786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_50264	7785	No terminal repeats	NA	10	11	0.9828	NA	1	14.8896	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_664298	4346	No terminal repeats	NA	9	11	0.9828	NA	2	13.2257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_737842	7076	No terminal repeats	NA	7	11	0.9828	NA	4	9.8433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_584624	8043	No terminal repeats	NA	11	11	0.9828	NA	7	16.2912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1366329	5289	No terminal repeats	NA	8	11	0.9828	NA	1	10.5291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_961712	7735	No terminal repeats	NA	8	11	0.9828	NA	2	10.7786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_424593	3570	No terminal repeats	NA	5	11	0.9828	NA	4	6.5911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1162852	4981	No terminal repeats	NA	7	11	0.9828	NA	3	11.5516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1535973	7323	No terminal repeats	NA	10	11	0.9828	NA	7	11.5304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1323994	6395	No terminal repeats	NA	10	11	0.9828	NA	5	11.8167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1063774	5692	No terminal repeats	NA	10	11	0.9828	NA	7	14.7967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_442285	4496	No terminal repeats	NA	5	11	0.9828	NA	2	7.8328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1529357	5989	No terminal repeats	NA	8	11	0.9828	NA	3	9.7882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1213265	7438	No terminal repeats	NA	11	11	0.9828	NA	4	15.4170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_303423	5146	No terminal repeats	NA	7	11	0.9828	NA	1	10.7738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1669537	4940	No terminal repeats	NA	6	11	0.9828	NA	2	8.5065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_467343	5479	No terminal repeats	NA	6	11	0.9828	NA	3	8.5902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1285430	9844	No terminal repeats	NA	13	11	0.9828	NA	4	20.9367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1335194	4147	No terminal repeats	NA	7	11	0.9828	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_281108	7857	No terminal repeats	NA	11	11	0.9828	NA	1	13.8957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_796029	8148	No terminal repeats	NA	11	11	0.9828	NA	0	13.6532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mesyanzhinovviridae
k141_1720039	5021	No terminal repeats	NA	5	11	0.9828	NA	2	8.2680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_157394	5717	No terminal repeats	NA	7	11	0.9828	NA	4	9.0355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_295109	6659	No terminal repeats	NA	7	11	0.9828	NA	3	10.2877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_57578	4284	No terminal repeats	NA	8	11	0.9828	NA	6	11.0111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_614419	5248	No terminal repeats	NA	9	11	0.9827	NA	1	14.6501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_90496	5300	No terminal repeats	NA	8	11	0.9827	NA	4	11.7724	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1409157	3724	No terminal repeats	NA	7	11	0.9827	NA	1	8.3215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_498091	7083	No terminal repeats	NA	12	11	0.9827	NA	2	11.7399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1719070	5659	No terminal repeats	NA	10	11	0.9827	NA	3	9.9821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1015109	8232	No terminal repeats	NA	10	11	0.9827	NA	0	11.9694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mesyanzhinovviridae
k141_729940	6328	No terminal repeats	NA	13	11	0.9827	NA	3	18.5493	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1253800	5537	No terminal repeats	NA	10	11	0.9827	NA	6	10.9119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1433432	4148	No terminal repeats	NA	6	11	0.9827	NA	4	9.2825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1434215	7978	No terminal repeats	NA	15	11	0.9827	NA	5	16.4881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_847379	3538	No terminal repeats	NA	9	11	0.9827	NA	3	11.6226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1698382	6971	No terminal repeats	NA	11	11	0.9827	NA	5	16.2127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1287242	9189	No terminal repeats	NA	5	11	0.9827	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_626774	5345	No terminal repeats	NA	10	11	0.9827	NA	6	13.7194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_735502	3610	No terminal repeats	NA	7	11	0.9827	NA	1	9.4233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1549815	4257	No terminal repeats	NA	5	11	0.9827	NA	3	7.3131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1007924	3942	No terminal repeats	NA	5	11	0.9827	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
k141_301670	5762	No terminal repeats	NA	8	11	0.9827	NA	5	11.8780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1058820	4088	No terminal repeats	NA	5	11	0.9827	NA	2	7.2736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1440815	4727	No terminal repeats	NA	13	11	0.9827	NA	1	16.2529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_932994	4408	No terminal repeats	NA	7	11	0.9827	NA	1	11.4315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_27989	4728	No terminal repeats	NA	7	11	0.9826	NA	1	11.9895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_713236	4020	No terminal repeats	NA	6	11	0.9826	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1019022	6061	No terminal repeats	NA	6	11	0.9826	NA	2	9.6622	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_953914	9722	No terminal repeats	NA	15	11	0.9826	NA	8	21.0965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_775766	6468	No terminal repeats	NA	8	11	0.9826	NA	2	8.5826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_878288	6095	No terminal repeats	NA	7	11	0.9826	NA	0	10.2781	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_490281	6790	No terminal repeats	NA	9	11	0.9826	NA	0	10.2673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mesyanzhinovviridae
k141_1300942	4095	No terminal repeats	NA	7	11	0.9826	NA	0	9.9523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_574126	4597	No terminal repeats	NA	8	11	0.9826	NA	5	8.9145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1519782	18547	No terminal repeats	NA	20	11	0.9826	NA	3	29.5193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_818057	4737	No terminal repeats	NA	6	11	0.9826	NA	3	9.6158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_730372	6028	No terminal repeats	NA	11	11	0.9826	NA	5	13.1442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_606351	5799	No terminal repeats	NA	9	11	0.9826	NA	1	9.7492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_424037	7212	No terminal repeats	NA	9	11	0.9826	NA	1	14.0263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_599678	8429	No terminal repeats	NA	5	11	0.9826	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_91066	8282	No terminal repeats	NA	11	11	0.9826	NA	2	14.4429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_543435	4354	No terminal repeats	NA	5	11	0.9826	NA	0	8.3412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1680240	269256	No terminal repeats	NA	264	11	0.9826	NA	8	268.6329	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1221143	7741	No terminal repeats	NA	12	11	0.9826	NA	2	11.6309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1167462	8306	No terminal repeats	NA	8	11	0.9826	NA	3	13.6659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_420903	4980	No terminal repeats	NA	5	11	0.9826	NA	2	6.1396	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1367102	4596	No terminal repeats	NA	5	11	0.9826	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_586945	6509	No terminal repeats	NA	6	11	0.9825	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
k141_1532975	4601	No terminal repeats	NA	5	11	0.9825	NA	1	7.8389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_840781	6257	No terminal repeats	NA	8	11	0.9825	NA	3	10.0786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_233404	4344	No terminal repeats	NA	6	11	0.9825	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_411690	4270	No terminal repeats	NA	11	11	0.9825	NA	2	18.8948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1691436	7356	No terminal repeats	NA	8	11	0.9825	NA	1	11.0057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_924195	8015	No terminal repeats	NA	13	11	0.9825	NA	6	15.3769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1505616	5741	No terminal repeats	NA	6	11	0.9825	NA	5	8.2388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_764725	4114	No terminal repeats	NA	5	11	0.9825	NA	3	8.4854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1623235	3533	No terminal repeats	NA	7	11	0.9825	NA	5	9.4008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1053811	7514	No terminal repeats	NA	9	11	0.9825	NA	3	11.0111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_596225	30275	No terminal repeats	NA	26	11	0.9825	NA	6	38.2481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_193384	6119	No terminal repeats	NA	8	11	0.9825	NA	1	12.0160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1285184	6794	No terminal repeats	NA	8	11	0.9825	NA	3	8.7813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_573245	7178	No terminal repeats	NA	12	11	0.9825	NA	5	14.3231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_938908	7969	No terminal repeats	NA	9	11	0.9825	NA	2	12.6920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_817833	4551	No terminal repeats	NA	6	11	0.9825	NA	1	8.3843	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_270567	6706	No terminal repeats	NA	7	11	0.9825	NA	4	8.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1360042	8828	No terminal repeats	NA	16	11	0.9825	NA	3	23.8261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1072696	4228	No terminal repeats	NA	8	11	0.9825	NA	2	11.8206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_709959	9291	No terminal repeats	NA	12	11	0.9825	NA	2	17.1419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1224171	7103	No terminal repeats	NA	6	11	0.9825	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
k141_545263	8418	No terminal repeats	NA	11	11	0.9825	NA	0	10.7955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1280621	7059	No terminal repeats	NA	10	11	0.9825	NA	4	11.5039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_940183	4132	No terminal repeats	NA	7	11	0.9825	NA	1	10.4596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1714468	7916	No terminal repeats	NA	13	11	0.9825	NA	8	15.1619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_414255	9634	No terminal repeats	NA	11	11	0.9825	NA	3	13.6460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_227788	6837	No terminal repeats	NA	7	11	0.9824	NA	3	8.5681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_10785	6395	No terminal repeats	NA	9	11	0.9824	NA	4	12.4907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1498630	3675	No terminal repeats	NA	5	11	0.9824	NA	1	6.8703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_111282	3646	No terminal repeats	NA	6	11	0.9824	NA	3	9.5002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_112949	9871	No terminal repeats	NA	9	11	0.9824	NA	1	11.7896	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1697772	6680	No terminal repeats	NA	11	11	0.9824	NA	4	12.4356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_16705	6768	No terminal repeats	NA	9	11	0.9824	NA	5	14.9310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_556463	5423	No terminal repeats	NA	8	11	0.9824	NA	1	8.0375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
