seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_1559009	9820	No terminal repeats	NA	14	11	0.9833	NA	1	21.0283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1724618	5941	No terminal repeats	NA	7	11	0.9833	NA	2	11.8389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1289382	4284	No terminal repeats	NA	8	11	0.9833	NA	1	13.7337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_521437	7458	No terminal repeats	NA	9	11	0.9833	NA	0	13.4636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_628959	7504	No terminal repeats	NA	6	11	0.9832	NA	0	10.1440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_727213	3794	No terminal repeats	NA	5	11	0.9832	NA	4	8.5901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_431589	9129	No terminal repeats	NA	12	11	0.9832	NA	5	17.7796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1171783	6011	No terminal repeats	NA	5	11	0.9832	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1798031	7715	No terminal repeats	NA	12	11	0.9832	NA	1	18.1689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1119255	7995	No terminal repeats	NA	9	11	0.9832	NA	4	13.7451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1402383	9243	No terminal repeats	NA	13	11	0.9832	NA	4	22.1292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865715	3864	No terminal repeats	NA	6	11	0.9832	NA	3	10.0244	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1543231	5903	No terminal repeats	NA	11	11	0.9832	NA	0	18.7144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_697637	4245	No terminal repeats	NA	5	11	0.9832	NA	0	8.3366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1866656	5519	No terminal repeats	NA	10	11	0.9832	NA	1	14.8155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_418544	5568	No terminal repeats	NA	10	11	0.9832	NA	1	14.3702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1193759	6980	No terminal repeats	NA	9	11	0.9832	NA	1	12.9930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1021078	4569	No terminal repeats	NA	11	11	0.9832	NA	0	15.2156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_808945	4773	No terminal repeats	NA	10	11	0.9832	NA	1	16.1931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1628212	4122	No terminal repeats	NA	8	11	0.9832	NA	1	13.5589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_85627	9046	No terminal repeats	NA	11	11	0.9832	NA	2	16.9955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39420	6038	No terminal repeats	NA	7	11	0.9832	NA	4	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_801069	4558	No terminal repeats	NA	14	11	0.9832	NA	0	17.2406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_418342	5792	No terminal repeats	NA	10	11	0.9831	NA	1	14.3702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_327967	6657	No terminal repeats	NA	18	11	0.9831	NA	0	27.4925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1575478	4640	No terminal repeats	NA	9	11	0.9831	NA	0	14.3414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1932215	6815	No terminal repeats	NA	6	11	0.9831	NA	2	10.3035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1040615	6891	No terminal repeats	NA	10	11	0.9831	NA	0	16.3697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_552262	4144	No terminal repeats	NA	5	11	0.9831	NA	2	8.1083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_251141	6637	No terminal repeats	NA	14	11	0.9831	NA	2	22.2420	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_489667	3645	No terminal repeats	NA	9	11	0.9831	NA	1	14.9447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1438666	4910	No terminal repeats	NA	6	11	0.9831	NA	0	10.0549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_667598	6677	No terminal repeats	NA	10	11	0.9831	NA	2	15.2238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1190039	3945	No terminal repeats	NA	7	11	0.9831	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1074401	3657	No terminal repeats	NA	7	11	0.9831	NA	0	11.6582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_224744	5320	No terminal repeats	NA	5	11	0.9831	NA	4	8.5760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_949571	4461	No terminal repeats	NA	12	11	0.9831	NA	0	15.4622	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1725164	6408	No terminal repeats	NA	11	11	0.9831	NA	0	14.5715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_923081	5073	No terminal repeats	NA	10	11	0.9831	NA	0	16.7396	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_770081	7107	No terminal repeats	NA	8	11	0.9831	NA	1	12.9394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1045448	5189	No terminal repeats	NA	8	11	0.9831	NA	1	11.9295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386244	4036	No terminal repeats	NA	7	11	0.9831	NA	1	11.4198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_661429	4180	No terminal repeats	NA	5	11	0.9831	NA	0	8.5827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_960716	5521	No terminal repeats	NA	6	11	0.9830	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1371226	9158	No terminal repeats	NA	10	11	0.9830	NA	7	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1474916	9347	No terminal repeats	NA	17	11	0.9830	NA	2	23.1912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1527734	3821	No terminal repeats	NA	8	11	0.9830	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_815778	8344	No terminal repeats	NA	10	11	0.9830	NA	4	17.1766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_169128	6048	No terminal repeats	NA	8	11	0.9830	NA	4	11.9332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1598605	4938	No terminal repeats	NA	8	11	0.9830	NA	2	13.5572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1745816	3771	No terminal repeats	NA	11	11	0.9830	NA	0	16.4021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1307567	3877	No terminal repeats	NA	9	11	0.9830	NA	1	13.0867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1269515	3754	No terminal repeats	NA	9	11	0.9830	NA	1	14.8802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1831711	5848	No terminal repeats	NA	10	11	0.9830	NA	1	13.7438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1540974	6945	No terminal repeats	NA	14	11	0.9830	NA	2	16.6537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1134828	5278	No terminal repeats	NA	13	11	0.9830	NA	0	20.5843	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1188911	4530	No terminal repeats	NA	6	11	0.9830	NA	2	10.2706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_397255	7832	No terminal repeats	NA	7	11	0.9830	NA	6	9.7630	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110997	5096	No terminal repeats	NA	11	11	0.9830	NA	0	13.5287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_711045	6111	No terminal repeats	NA	6	11	0.9830	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_998369	8986	No terminal repeats	NA	12	11	0.9830	NA	1	19.9432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_43069	4246	No terminal repeats	NA	6	11	0.9830	NA	0	10.0247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_149539	4330	No terminal repeats	NA	7	11	0.9830	NA	0	10.2116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1504393	6046	No terminal repeats	NA	12	11	0.9829	NA	1	16.3189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1686047	6620	No terminal repeats	NA	21	11	0.9829	NA	0	30.9486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1813750	4814	No terminal repeats	NA	9	11	0.9829	NA	0	14.4209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_330764	5836	No terminal repeats	NA	7	11	0.9829	NA	2	10.8464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555355	7486	No terminal repeats	NA	10	11	0.9829	NA	2	16.3432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_788671	5827	No terminal repeats	NA	7	11	0.9829	NA	0	11.3035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159654	3771	No terminal repeats	NA	7	11	0.9829	NA	0	9.8030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_834139	3543	No terminal repeats	NA	8	11	0.9829	NA	2	12.0130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_149761	7146	No terminal repeats	NA	17	11	0.9829	NA	1	22.3377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1396149	3989	No terminal repeats	NA	13	11	0.9829	NA	0	14.7368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_705428	4882	No terminal repeats	NA	15	11	0.9829	NA	0	22.0477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191772	7266	No terminal repeats	NA	10	11	0.9829	NA	0	15.3519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_619758	4906	No terminal repeats	NA	16	11	0.9829	NA	0	21.7735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_492467	5807	No terminal repeats	NA	5	11	0.9829	NA	0	8.5842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_347226	4082	No terminal repeats	NA	6	11	0.9829	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1685042	5631	No terminal repeats	NA	9	11	0.9829	NA	1	11.4166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1115406	3920	No terminal repeats	NA	7	11	0.9829	NA	0	9.9046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_393534	9821	No terminal repeats	NA	11	11	0.9829	NA	6	18.9011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1514567	3822	No terminal repeats	NA	7	11	0.9829	NA	1	11.6999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536826	5281	No terminal repeats	NA	8	11	0.9829	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1869713	5482	No terminal repeats	NA	5	11	0.9829	NA	1	8.3106	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271338	4142	No terminal repeats	NA	7	11	0.9829	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1811550	4837	No terminal repeats	NA	13	11	0.9829	NA	0	16.3967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_917188	4639	No terminal repeats	NA	9	11	0.9829	NA	0	12.3410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1869811	6625	No terminal repeats	NA	6	11	0.9829	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_260179	6581	No terminal repeats	NA	11	11	0.9829	NA	1	18.3007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_995966	4041	No terminal repeats	NA	5	11	0.9829	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253639	7884	No terminal repeats	NA	17	11	0.9828	NA	0	21.1143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1132930	5326	No terminal repeats	NA	5	11	0.9828	NA	1	8.3763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_181607	5399	No terminal repeats	NA	9	11	0.9828	NA	2	14.7912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_130468	6249	No terminal repeats	NA	9	11	0.9828	NA	0	13.5587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1491106	6262	No terminal repeats	NA	11	11	0.9828	NA	2	11.2730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865893	9912	No terminal repeats	NA	21	11	0.9828	NA	2	26.9573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1811922	8600	No terminal repeats	NA	8	11	0.9828	NA	5	13.7442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_493267	4701	No terminal repeats	NA	7	11	0.9828	NA	3	11.6818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1066752	6536	No terminal repeats	NA	8	11	0.9828	NA	0	11.1040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_449179	4648	No terminal repeats	NA	6	11	0.9828	NA	4	9.3364	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
k141_1171342	6191	No terminal repeats	NA	18	11	0.9828	NA	0	20.5671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1190055	4449	No terminal repeats	NA	7	11	0.9828	NA	0	11.5680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1653792	7213	No terminal repeats	NA	8	11	0.9828	NA	4	13.4215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_1932486	4872	No terminal repeats	NA	6	11	0.9828	NA	2	8.5698	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386828	6478	No terminal repeats	NA	6	11	0.9828	NA	0	9.8660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1369446	4980	No terminal repeats	NA	8	11	0.9828	NA	0	11.7021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_584776	5442	No terminal repeats	NA	6	11	0.9828	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_949003	9314	No terminal repeats	NA	16	11	0.9828	NA	4	20.9266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1485161	6880	No terminal repeats	NA	8	11	0.9828	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1796567	3519	No terminal repeats	NA	7	11	0.9828	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1801700	4486	No terminal repeats	NA	7	11	0.9828	NA	2	10.3047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_992868	7350	No terminal repeats	NA	16	11	0.9827	NA	1	23.3491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1261282	8214	No terminal repeats	NA	5	11	0.9827	NA	0	8.2027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_150849	7645	No terminal repeats	NA	6	11	0.9827	NA	1	8.0358	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_753326	6262	No terminal repeats	NA	6	11	0.9827	NA	2	8.1647	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_599676	3879	No terminal repeats	NA	7	11	0.9827	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_942950	4339	No terminal repeats	NA	11	11	0.9827	NA	1	17.1530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1055439	3852	No terminal repeats	NA	11	11	0.9827	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_565828	5233	No terminal repeats	NA	9	11	0.9827	NA	0	13.7306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1137515	7846	No terminal repeats	NA	11	11	0.9827	NA	1	12.7951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1803193	4768	No terminal repeats	NA	11	11	0.9827	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_867823	8105	No terminal repeats	NA	21	11	0.9827	NA	0	23.1759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_263562	5060	No terminal repeats	NA	9	11	0.9827	NA	0	10.5895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1918126	3595	No terminal repeats	NA	9	11	0.9827	NA	0	13.6942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1755342	7092	No terminal repeats	NA	21	11	0.9827	NA	1	22.5684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_976472	5650	No terminal repeats	NA	9	11	0.9827	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_758697	4527	No terminal repeats	NA	7	11	0.9827	NA	1	10.2893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1244737	4700	No terminal repeats	NA	12	11	0.9827	NA	1	16.9213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_187826	8248	No terminal repeats	NA	16	11	0.9827	NA	1	16.6835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_935184	6656	No terminal repeats	NA	9	11	0.9827	NA	0	11.5621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1684857	4278	No terminal repeats	NA	10	11	0.9827	NA	0	13.7220	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1603744	5042	No terminal repeats	NA	8	11	0.9827	NA	1	11.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_476482	4752	No terminal repeats	NA	8	11	0.9827	NA	0	13.5019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1530806	6811	No terminal repeats	NA	8	11	0.9826	NA	3	12.1948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1022298	3778	No terminal repeats	NA	11	11	0.9826	NA	2	17.9606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1829230	4552	No terminal repeats	NA	7	11	0.9826	NA	3	11.7031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1165320	7841	No terminal repeats	NA	11	11	0.9826	NA	4	15.4611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_69529	5421	No terminal repeats	NA	13	11	0.9826	NA	0	17.1671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_512422	9042	No terminal repeats	NA	10	11	0.9826	NA	2	17.1766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_669183	6345	No terminal repeats	NA	5	11	0.9826	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253367	7115	No terminal repeats	NA	9	11	0.9826	NA	1	14.0446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_958298	4124	No terminal repeats	NA	10	11	0.9826	NA	2	15.0057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_454346	3868	No terminal repeats	NA	5	11	0.9826	NA	1	8.5318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55514	3784	No terminal repeats	NA	7	11	0.9826	NA	1	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
