seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_335473	9573	No terminal repeats	NA	16	11	0.9814	NA	2	23.1345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_66494	7334	No terminal repeats	NA	6	11	0.9814	NA	3	6.8589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_375475	9906	No terminal repeats	NA	13	11	0.9814	NA	3	17.1177	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_10051	7155	No terminal repeats	NA	12	11	0.9814	NA	1	11.1482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
k141_362254	3891	No terminal repeats	NA	6	11	0.9813	NA	3	7.8039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_238518	9269	No terminal repeats	NA	14	11	0.9813	NA	7	19.0977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_211485	6523	No terminal repeats	NA	11	11	0.9813	NA	1	11.6474	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_258232	8018	No terminal repeats	NA	6	11	0.9813	NA	1	8.5832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_79209	6764	No terminal repeats	NA	9	11	0.9813	NA	0	7.9637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_21234	6299	No terminal repeats	NA	7	11	0.9812	NA	0	10.0734	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
k141_45169	5178	No terminal repeats	NA	9	11	0.9812	NA	1	12.2491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_123081	4974	No terminal repeats	NA	12	11	0.9812	NA	2	10.0823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_354719	9129	No terminal repeats	NA	14	11	0.9812	NA	3	17.3642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_360583	4468	No terminal repeats	NA	8	11	0.9812	NA	2	9.9544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_353621	7623	No terminal repeats	NA	16	11	0.9812	NA	2	14.3204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_373357	7292	No terminal repeats	NA	13	11	0.9811	NA	3	13.4581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_233574	3541	No terminal repeats	NA	5	11	0.9810	NA	1	6.5682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_150666	4570	No terminal repeats	NA	9	11	0.9810	NA	4	13.7287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_245581	6849	No terminal repeats	NA	12	11	0.9809	NA	0	9.9491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_139641	3905	No terminal repeats	NA	9	11	0.9809	NA	0	10.3227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_159666	3739	No terminal repeats	NA	9	11	0.9809	NA	3	11.1044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_200563	7712	No terminal repeats	NA	14	11	0.9808	NA	1	6.3749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_360874	3523	No terminal repeats	NA	6	11	0.9808	NA	1	9.6243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_308951	3624	No terminal repeats	NA	5	11	0.9808	NA	0	6.3539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_223147	4858	No terminal repeats	NA	7	11	0.9808	NA	4	10.7360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_30919	9071	No terminal repeats	NA	18	11	0.9808	NA	0	14.5421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_353142	3665	No terminal repeats	NA	7	11	0.9808	NA	0	11.4496	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_73084	4030	No terminal repeats	NA	8	11	0.9807	NA	3	9.2843	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_253594	5948	No terminal repeats	NA	11	11	0.9807	NA	0	11.4598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_346775	5197	No terminal repeats	NA	12	11	0.9807	NA	0	7.7926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_224423	9135	No terminal repeats	NA	11	11	0.9806	NA	4	15.1709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_125416	6471	No terminal repeats	NA	9	11	0.9806	NA	1	11.6927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_186787	4381	No terminal repeats	NA	5	11	0.9805	NA	1	6.7809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_92494	4634	No terminal repeats	NA	6	11	0.9804	NA	1	6.1219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_294277	5428	No terminal repeats	NA	10	11	0.9804	NA	1	8.2470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_330097	4037	No terminal repeats	NA	10	11	0.9804	NA	1	9.2067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_110565	6902	No terminal repeats	NA	12	11	0.9803	NA	0	8.3326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_373607	4590	No terminal repeats	NA	6	11	0.9803	NA	1	9.9899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_186510	7149	No terminal repeats	NA	14	11	0.9803	NA	1	7.5613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_21470	4361	No terminal repeats	NA	6	11	0.9803	NA	2	6.6423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46727	3844	No terminal repeats	NA	7	11	0.9803	NA	3	6.4891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_178733	5787	No terminal repeats	NA	18	11	0.9803	NA	1	13.3791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_28306	7698	No terminal repeats	NA	21	11	0.9802	NA	0	10.1280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_141660	6027	No terminal repeats	NA	12	11	0.9802	NA	2	10.9381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_264153	4835	No terminal repeats	NA	6	11	0.9801	NA	2	6.2574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_176843	3582	No terminal repeats	NA	8	11	0.9801	NA	1	13.4212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_75369	4971	No terminal repeats	NA	9	11	0.9800	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274836	8050	No terminal repeats	NA	19	11	0.9800	NA	1	19.3331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12774	4257	No terminal repeats	NA	6	11	0.9799	NA	1	7.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_62493	5663	No terminal repeats	NA	9	11	0.9799	NA	0	8.3163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_265008	8422	No terminal repeats	NA	5	11	0.9799	NA	1	8.1497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_241328	4989	No terminal repeats	NA	7	11	0.9799	NA	2	11.6456	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_94660	4347	No terminal repeats	NA	7	11	0.9799	NA	1	4.7568	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_272389	3554	No terminal repeats	NA	9	11	0.9799	NA	2	8.5897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_6548	3967	No terminal repeats	NA	6	11	0.9798	NA	2	7.2855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_263712	4112	No terminal repeats	NA	5	11	0.9798	NA	1	6.7809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_378825	6141	No terminal repeats	NA	20	11	0.9798	NA	0	14.1844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_340211	4240	No terminal repeats	NA	8	11	0.9797	NA	7	11.4600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_6142	4739	No terminal repeats	NA	10	11	0.9797	NA	3	12.8610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_324170	6930	No terminal repeats	NA	11	11	0.9797	NA	0	14.0745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_184073	6307	No terminal repeats	NA	10	11	0.9796	NA	2	9.7322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_95388	4534	No terminal repeats	NA	6	11	0.9795	NA	2	6.6724	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_147327	5655	No terminal repeats	NA	11	11	0.9795	NA	1	9.5353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_29669	3759	No terminal repeats	NA	5	11	0.9794	NA	1	5.1536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_164865	3720	No terminal repeats	NA	7	11	0.9794	NA	4	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_88922	4077	No terminal repeats	NA	6	11	0.9794	NA	0	8.4940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_125796	5199	No terminal repeats	NA	13	11	0.9793	NA	2	11.6087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_76585	4032	No terminal repeats	NA	5	11	0.9793	NA	0	6.2931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_267195	4739	No terminal repeats	NA	8	11	0.9793	NA	0	9.8789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_319434	4671	No terminal repeats	NA	8	11	0.9793	NA	0	6.8803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
k141_280617	7029	No terminal repeats	NA	11	11	0.9793	NA	4	18.6285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_31331	4475	No terminal repeats	NA	8	11	0.9793	NA	0	4.7624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_77795	3762	No terminal repeats	NA	7	11	0.9792	NA	3	9.0493	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_254684	5794	No terminal repeats	NA	20	11	0.9792	NA	0	9.1373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_116694	3961	No terminal repeats	NA	6	11	0.9791	NA	0	6.5675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_235181	4718	No terminal repeats	NA	5	11	0.9791	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_273190	9437	No terminal repeats	NA	11	11	0.9791	NA	4	11.7507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_194414	6632	No terminal repeats	NA	12	11	0.9791	NA	3	6.6706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_325667	6486	No terminal repeats	NA	18	11	0.9791	NA	0	8.3513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_262905	4320	No terminal repeats	NA	10	11	0.9791	NA	1	4.9383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_205944	6141	No terminal repeats	NA	13	11	0.9790	NA	7	15.3902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_243001	5167	No terminal repeats	NA	6	11	0.9790	NA	3	8.5142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_79592	5156	No terminal repeats	NA	12	11	0.9789	NA	2	5.9849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_177921	9608	No terminal repeats	NA	16	11	0.9789	NA	8	15.4097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_38897	5740	No terminal repeats	NA	14	11	0.9789	NA	0	9.5852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_361193	3514	No terminal repeats	NA	6	11	0.9789	NA	0	9.4057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_346498	5106	No terminal repeats	NA	10	11	0.9788	NA	4	13.4894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_279189	6133	No terminal repeats	NA	14	11	0.9788	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_96208	4393	No terminal repeats	NA	7	11	0.9788	NA	2	7.9503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_305554	3533	No terminal repeats	NA	4	11	0.9787	NA	1	6.8360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_279169	4419	No terminal repeats	NA	5	11	0.9786	NA	0	3.0817	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_144442	5238	No terminal repeats	NA	7	11	0.9786	NA	1	8.5635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_169504	4136	No terminal repeats	NA	6	11	0.9786	NA	0	5.8066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_188153	6947	No terminal repeats	NA	14	11	0.9786	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_236337	4097	No terminal repeats	NA	8	11	0.9786	NA	0	4.9115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_40780	4238	No terminal repeats	NA	5	11	0.9785	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_196041	8764	No terminal repeats	NA	8	11	0.9785	NA	1	13.6904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_89005	3690	No terminal repeats	NA	7	11	0.9785	NA	2	4.9299	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_300926	3923	No terminal repeats	NA	5	11	0.9785	NA	0	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_21278	6181	No terminal repeats	NA	18	11	0.9785	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_261878	3773	No terminal repeats	NA	8	11	0.9784	NA	0	5.8235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_154815	4355	No terminal repeats	NA	5	11	0.9784	NA	3	5.9371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_337408	4730	No terminal repeats	NA	7	11	0.9783	NA	3	7.6039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_160334	3591	No terminal repeats	NA	5	11	0.9783	NA	1	5.7928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_227319	7494	No terminal repeats	NA	11	11	0.9782	NA	0	8.1426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_127982	6167	No terminal repeats	NA	11	11	0.9782	NA	3	12.0662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_225099	3635	No terminal repeats	NA	6	11	0.9781	NA	2	7.4612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_33962	4246	No terminal repeats	NA	12	11	0.9781	NA	0	7.0076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_360841	3716	No terminal repeats	NA	6	11	0.9781	NA	2	7.6866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_336119	9782	No terminal repeats	NA	8	11	0.9780	NA	0	7.6816	Viruses
k141_231007	3825	No terminal repeats	NA	7	11	0.9779	NA	0	11.6188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_160662	5304	No terminal repeats	NA	11	11	0.9779	NA	3	6.5364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_9992	5569	No terminal repeats	NA	11	11	0.9779	NA	0	5.9012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_254340	7454	No terminal repeats	NA	11	11	0.9779	NA	4	8.6578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_345905	4887	No terminal repeats	NA	5	11	0.9779	NA	1	4.6545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_279973	3800	No terminal repeats	NA	6	11	0.9778	NA	0	5.8972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_265999	9564	No terminal repeats	NA	18	11	0.9778	NA	0	6.1583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_256701	5269	No terminal repeats	NA	6	11	0.9776	NA	1	9.5016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_283279	5512	No terminal repeats	NA	11	11	0.9776	NA	1	10.2050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
